id,x,y,deg
104_11,s0.32508611847000234985,s1.56056468324098029932,s156.36211828516354671592
104_12,s5.02904204977051172420,s1.39873623439372307686,s338.19815140872884740020
104_13,s5.60247676579911413342,s0.25033379929245791473,s337.48777585268652501327
104_14,s5.09336265324557668777,s2.31100764441594641596,s158.19834595457001569230
104_15,s5.62915270688284508083,s5.77173589853277224648,s158.19839145645576650168
104_16,s0.32463039237215335353,s5.02028305248624207024,s156.37099626451689005080
104_17,s4.55320586941877358811,s4.61824147820482266980,s158.19837925233457553986
104_18,s1.86054297470302043571,s4.61824126480323826627,s158.19904782298061718393
104_19,s5.56756676753224688525,s1.39871897413305767977,s338.19756589192860474213
104_20,s2.39907874383434283061,s4.61824417135883180663,s158.19925151476940072826
104_21,s1.85941713256543095234,s5.77173628456697151989,s158.19980499710820254222
104_22,s5.03023155365565433073,s0.24525301441444094519,s338.20067856644965331725
104_23,s0.71914667626196460137,s3.70674211866102298885,s338.15352360655367647269
104_24,s4.55550606236543220717,s1.15732473812079761366,s158.19943055732264269864
104_25,s5.63258075928011514577,s1.15729032211580729061,s158.20658609148244977405
104_26,s1.86220764245410830284,s2.31101641893627984814,s158.19799451942850510022
104_27,s1.79898142552856965537,s0.24524549734668460443,s338.19907898814597047021
104_28,s2.33639974741136713376,s1.39873777894574202740,s338.19865817792975803968
104_29,s3.41456311652390231970,s0.24524417241229626296,s338.19895134091302679735
104_30,s2.87425552288828090042,s2.55241749921128269207,s338.19900663933975692999
104_31,s4.01467648335415816518,s4.61824782610882866862,s158.19879900833953456640
104_32,s0.71976872423853377470,s1.40047098787382173768,s338.02724398485815981985
104_33,s1.32297404246355920776,s3.46468106604588133024,s158.19866138463643778778
104_34,s5.63189638920649215947,s2.31099574901649473802,s158.19840041424032506256
104_35,s0.78415451298927685286,s2.31179700803204379866,s158.02476283591198580325
104_36,s2.93854273494401363465,s3.46467916127142494531,s158.19908578285588873769
104_37,s5.09172643708512939753,s4.61823554407243364039,s158.19831876624030542189
104_38,s4.48912821357153202229,s3.70607527624160848490,s338.19827375676777592162
104_39,s1.79787933475127026384,s1.39874513107170672654,s338.19791430149246025394
104_40,s2.33407991863945873945,s4.85964979707448829771,s338.20020252050682074696
104_41,s1.25869568681962173962,s2.55242629819925292978,s338.19841593098090015701
104_42,s2.87261521413144427228,s4.85965411449974560298,s338.19961625892284473593
104_43,s0.77642520080827259754,s5.77010472063520918340,s158.04799753810607398918
104_44,s3.41207882092351644232,s3.70608172474119390571,s338.19884502402084081041
104_45,s3.47614732651280844422,s4.61824777580327072712,s158.19873646032507963355
104_46,s3.47777788174112689745,s2.31101247698704304057,s158.19886975385239225034
104_47,s4.01630380593627833719,s2.31101044693990909096,s158.19869217052601584328
104_48,s5.02673336757819377851,s4.85964467150276124841,s338.19858628347964213390
104_49,s1.32368815020133623328,s2.31102151164082236789,s158.19838778038754867339
104_50,s0.32531405783449052205,s3.86645919341891897147,s156.64617242393083529350
104_51,s0.71825446394756797819,s4.86009839556779343894,s338.17434850083691344480
104_52,s0.71944072532641911710,s2.55369529732924771537,s338.07005011006054928657
104_53,s0.78312902050684030097,s4.61854002623862669452,s158.14511286389551969478
104_54,s5.63025684161883521739,s4.61822336940847222309,s158.19762733961965750495
104_55,s3.95309978667229344751,s0.24524445887817872269,s338.19922367039384880627
104_56,s1.79721416292256330749,s2.55242286370120075034,s338.19832366945445301099
104_57,s2.87603216312510001629,s0.24524418392171123959,s338.19897190562846844841
104_58,s0.78397685768732827682,s1.15790991889554417682,s157.80812501774133238541
104_59,s3.95197792835603767259,s1.39873455952179059913,s338.19876682874780726706
104_60,s2.40001920724795514417,s3.46467638911157793657,s158.19880236917413185438
104_61,s0.78383135931302849730,s3.46498035053038977438,s158.06983347104068116096
104_62,s5.09063043894107458698,s5.77173479283183343824,s158.19858919420030929359
104_63,s1.86287287210406327098,s1.15733746793441416578,s158.19894041439204102062
104_64,s0.71701946490483747798,s0.24544202236974846376,s337.95073547160779980914
104_65,s3.41115148469709961176,s4.85965334796287162789,s338.19941371038169108942
104_66,s1.86149212080008963355,s3.46467927674623377143,s158.19878976422131700019
104_67,s4.55412068813026760239,s3.46467056363990932866,s158.19835699098950954067
104_68,s1.25936116940017583943,s1.39874855335025216618,s338.19832300171134420452
104_69,s5.02765485490562547000,s3.70607239148152833863,s338.19818392358928349495
104_70,s4.55484004522452767816,s2.31100925027678050228,s158.19903273726015413558
104_71,s4.48821056350465497076,s4.85964710727425508452,s338.19834115343371649942
104_72,s2.93991674197760932685,s1.15733200367056299207,s158.19897533080612106460
104_73,s1.32435499972239800748,s1.15734101276128509284,s158.19850742560129219783
104_74,s1.25797816258758254904,s3.70608701063930290331,s338.19946165698468121263
104_75,s3.94968200193104346241,s4.85965219052972408065,s338.19880764823585650447
104_76,s1.32087486928924668916,s5.77173724254657649624,s158.20020653992639836360
104_77,s2.93761244422072653748,s4.61824950436651349150,s158.19914770637754486415
104_78,s5.63116936747812601993,s3.46464101111032052316,s158.19622588356637038487
104_79,s5.56618467820197526663,s3.70605441327415974229,s338.19551310785163877881
104_80,s4.49164685619419401519,s0.24524416807056015344,s338.19942185791597921707
104_81,s1.32201950384847921605,s4.61824639698094419060,s158.19944824537799377140
104_82,s3.47707282248757376664,s3.46467671180959468913,s158.19876867231457140406
104_83,s1.79554478638535131019,s4.85964704860609320036,s338.19978487856718629700
104_84,s3.41344833633284450158,s1.39873415667063261125,s338.19892938288489858678
104_85,s3.47844392309976813138,s1.15733023677856672329,s158.19895656082323398550
104_86,s2.87492225834988435196,s1.39873684340937964876,s338.19861178646181087970
104_87,s3.95131137648494501491,s2.55241810403583135880,s338.19865352549913950497
104_88,s4.55209852920911739460,s5.77173475224565812880,s158.19862322764132045450
104_89,s2.93925010671833453202,s2.31101183144535715641,s158.19858369031703659857
104_90,s1.79649786058109017794,s3.70608303052736642869,s338.19880173153518398976
104_91,s5.09404124195278118492,s1.15732450299225275714,s158.20084568225166776756
104_92,s3.47501811966852480751,s5.77173732213974144400,s158.19944861057470575361
104_93,s2.33502424323308011012,s3.70608077689095516405,s338.19905463957280744580
104_94,s4.01697330466091617751,s1.15732968487131659963,s158.19920857439882411200
104_95,s2.40139395605056060745,s1.15733350651898359018,s158.19878815321979459441
104_96,s1.25701956743268983274,s4.85965208957350558450,s338.20019532976402842905
104_97,s1.26045893370083983420,s0.24524756687989746062,s338.19873233436015880216
104_98,s3.95060369720465542898,s3.70607964299594083712,s338.19863758065633874139
104_99,s2.40072831777353412619,s2.31101367802430157639,s158.19861684455497652380
104_100,s4.01356061592824353568,s5.77173720575163340385,s158.19889660232689720942
104_101,s5.56690798389445440364,s2.55241044619753942868,s338.19591965808274380834
104_102,s3.41278362261892986851,s2.55241693533203006794,s338.19876011484194577861
104_103,s5.09264510418273097514,s3.46466152090585088885,s158.19801511802270965745
105_0,s-1.58830465553613353613,s-0.87239632012402135164,s248.21148419859861178338
105_1,s1.63530682662153026286,s-2.02113133294702418397,s68.16987097401505479866
105_2,s-1.82849181113551040312,s1.76142590668097565043,s66.88022631109578242103
105_3,s1.87715630300407743114,s1.28295771543942493942,s248.19765638033345567237
105_4,s-1.83010388213972352567,s-0.93735909054283661490,s68.22926380143053393112
105_5,s1.63512766356203975704,s-0.40237669828005195871,s68.28061899415854441031
105_6,s-0.42295554262861467798,s1.81685805415028989174,s248.04951376737062673783
105_7,s-1.58818694788015180031,s-1.41094145679112648040,s248.20910992420635921007
105_8,s-2.77700962139294471598,s-2.44901896706467603337,s248.22623032988587965519
105_9,s1.63538993432861134991,s1.21755476347425029005,s68.19133809241594690320
105_10,s0.33261978747065851225,s-2.96900612033277466750,s246.00891222321774876036
105_11,s0.50992969377367169947,s2.31654457168218108620,s66.34717288129203893732
105_12,s0.72295935733784721933,s-2.49636545402558329698,s248.21730200500329033275
105_13,s0.48585752173426349776,s1.75797070215000195148,s68.05222419791692800572
105_14,s0.48131220729648782619,s-2.56141908307998988903,s68.15304520028183787872
105_15,s-0.63978435544199963037,s2.32237340018988724921,s64.29467676195935155192
105_16,s0.75530263359152116642,s2.37525402454462497559,s246.94910867003181920154
105_17,s2.78841286415238664986,s-1.47840629307910353951,s68.22500347460339753525
105_18,s-0.67184234859161717779,s-0.40777741647236565026,s68.22568837300025279546
105_19,s-1.52270172906861844808,s2.38224527898097271361,s244.23851367079669216764
105_20,s1.63498197898591812738,s0.13752913490657717177,s68.29929493365520443149
105_21,s-0.67165640933119385991,s-1.48496714380640870701,s68.20771357767341669387
105_22,s-0.43022246554986443012,s-1.41989621324596959617,s248.21596498201597569278
105_23,s-1.58864351175125606552,s0.20465695410099346563,s248.21591844305228846679
105_24,s0.48157434970537482677,s0.13339179981066423553,s68.26087741750109216810
105_25,s-1.58821297246994719288,s-2.48814356255808055707,s248.16579758734451388591
105_26,s1.87688804692891908488,s-0.87697644618679615469,s248.31442269658828081447
105_27,s2.78841716516701110251,s0.14153464444903091080,s68.30720794786236638174
105_28,s1.87702319206116441386,s-1.95635858291714725965,s248.11803172300619735324
105_29,s1.87709150068563834779,s-1.41686398694576154433,s248.21895093246610031201
105_30,s0.72347893535730811720,s-1.41844261776327340563,s248.22004368268153484678
105_31,s-0.67215853322297292038,s0.66923693940760720089,s68.20590585377284753577
105_32,s-1.83065521008186427032,s1.21724864570057111912,s68.25519461512079999466
105_33,s-2.78843555931351083643,s2.35255988696628248746,s260.20352840310181363748
105_34,s1.87955147913316800157,s1.82499657268502857299,s248.04129814562315914372
105_35,s-0.43041671433920258849,s0.73470839086203432178,s248.28575125802194634161
105_36,s-2.78480812528511068038,s1.31903362365649035048,s248.79478396771651205199
105_37,s-1.82972580510847260271,s-2.01445273505079613940,s68.21159880529975794161
105_38,s0.72789419841390667898,s1.82230439840280711294,s247.97841922975271700125
105_39,s0.48172960599323760844,s0.67277159608260828083,s68.29635404066931414491
105_40,s-0.67166245320315776102,s-2.02354208961871284700,s68.19731084693773937033
105_41,s-0.42855064349412630431,s1.27461789289379212597,s248.21563662801031568961
105_42,s-1.82987512948290986792,s-1.47591145397891598812,s68.21794411898406451655
105_43,s1.63564844452219460003,s-1.48193444759912495989,s68.21785301523141242797
105_44,s1.63775595023734132916,s1.76060349407949501277,s68.00099223047519103602
105_45,s2.78841169337987615506,s0.68096113327658791547,s68.27308693672114259243
105_46,s2.78759196457304758709,s2.37193262537608617890,s67.85563437061716740573
105_47,s-0.66879941741764359353,s1.74515582322727591524,s67.77040017529083115733
105_48,s-1.58813432650910302257,s1.28206418727354032328,s248.09245792862833468462
105_49,s-1.83048082041548343391,s0.13972488914642799962,s68.22587020420827741418
105_50,s-1.77192577331788858608,s2.33604135961739967087,s63.14319155718902010221
105_51,s0.48264511702541962324,s1.21315885872174078486,s68.21067975811649830575
105_52,s1.48686973636875152671,s-2.96627813504427662039,s245.28141837758494148147
105_53,s-1.58814086503923235227,s-1.94947695524569386549,s248.20019587271178806986
105_54,s0.48199755545807843049,s-1.48352236189749908668,s68.20604402485022887959
105_55,s-2.77743580859652494652,s-1.91058746738406881605,s248.26054398940004830365
105_56,s0.72420694741776736603,s1.27844564838494845205,s248.21532587040314865590
105_57,s-0.43027960136383214262,s-0.88129167529952046056,s248.22041248270215874072
105_58,s-0.67203663320099982226,s0.13074443633136464959,s68.21952006361760822983
105_59,s0.48180607344250864221,s-2.02238350150890289214,s68.18805809898297809468
105_60,s-0.43031833330073443467,s-0.34265295295797554287,s248.22261722429581709548
105_61,s1.87664255920401013000,s-0.33676193926258363165,s248.33182633899298252800
105_62,s1.63516343352536774880,s0.67698380814189151877,s68.31448866516802809201
105_63,s1.63564571077478726480,s-2.55954616815119040396,s68.28153397903884069819
105_64,s2.78837970397204815143,s-2.01984766354150968581,s68.12061633252335468569
105_65,s-0.43048822615254556112,s0.19593857738981743100,s248.25736542173342513706
105_66,s-0.79663676013288142741,s-2.97071750829730030219,s250.80718031842661730479
105_67,s-0.67175373841773766692,s-0.94641029822890798684,s68.21077666869547329043
105_68,s0.72336520391563852161,s-0.87975279258319249998,s248.22171128757122460229
105_69,s-2.78423396457188010444,s0.24359393083922051271,s248.22362218301805114606
105_70,s2.78839966301028985285,s-0.93720101735115690644,s68.32126834086841427052
105_71,s-1.83028609449585610847,s-0.39886337729833870602,s68.21173801025554439548
105_72,s1.87654669752021652229,s0.74242921688195073759,s248.28694294251408791752
105_73,s1.97506230388863190939,s-2.59066123036589779360,s220.15284890736631950858
105_74,s0.48172490685407665101,s-0.40593724717165707849,s68.22251045768334165587
105_75,s0.72329082081309392649,s-0.34067154680828215518,s248.27829362904128629452
105_76,s1.65822742025085112516,s2.31135317461426303964,s66.98474358686041796318
105_77,s2.73303995264436228041,s-2.83149762686999251216,s40.17259292112851198908
105_78,s-0.67155770617600263339,s1.20737425346713966867,s68.05517345053237932007
105_79,s-2.78265877205032685637,s-0.29577189343100923624,s248.52598182200534893127
105_80,s0.72348727613790109192,s-1.95736426768902127549,s248.16890408177940230416
105_81,s-1.58848534846966926715,s-0.33391415817395314614,s248.22679589579797720944
105_82,s-2.77998198842127086650,s-0.83404036057913744084,s248.43813201653779287881
105_83,s2.78841683916523441766,s-0.39742078090002236346,s68.32622817322896935366
105_84,s-2.75953096822304511093,s1.87282863521057452161,s242.62137730908898447524
105_85,s1.63516260399924706626,s-0.94247823156883481222,s68.22227759165593852231
105_86,s1.87640480413178623031,s0.20323852299520825393,s248.30664835625691466703
105_87,s0.48187443082567793518,s-0.94483623027790875071,s68.21518865545357357405
105_88,s-0.67197057723068043256,s-2.56226108442348854410,s68.16934271516672083635
105_89,s2.78837938033144938643,s1.22117177251075004207,s68.19562241042024197668
105_90,s-0.43047264703704168909,s-2.49741514297158895275,s248.15285474130070042520
105_91,s1.90326535194648061022,s2.37352319309631365485,s247.74838684308460301509
105_92,s-1.83055569802508921740,s0.67840841100549342801,s68.19851667907168746297
105_93,s0.72305981219516413105,s0.19888388770207510170,s248.30076407658046377946
105_94,s-2.78510192212505502951,s-2.98225787258643482147,s246.37059244672050795089
105_95,s-1.58868921658788542217,s0.74324204427670370610,s248.19372530131187204461
105_96,s-2.78309292050453338518,s0.78289181685571707092,s247.94060543367385207603
105_97,s-1.82972570648186927400,s-2.55307792570459346493,s68.18441517028843179560
105_98,s-0.43020115370349409911,s-1.95851591260512392090,s248.18886810664551489936
105_99,s-1.58397095052155534312,s1.82234072690732440414,s247.44818263174579442421
105_100,s0.72316114741154213785,s0.73844254694910915759,s248.30461026762480969410
105_101,s2.78838350077803065474,s1.76594502073648951246,s68.04343572104660609057
105_102,s-0.38813090429249330615,s2.37646754092479461917,s246.42652517854298821476
105_103,s-1.95244473494759618326,s-2.96068236653260008495,s254.31917417157080762991
105_104,s-2.77828562986928728762,s-1.37222142764429588802,s248.31553097397829787951
106_0,s2.79914411284290309823,s-2.98898601520962170497,s68.50939576811390452349
106_1,s1.63278900514121683152,s1.86300532262809670492,s68.02970653815582124935
106_2,s0.71917045105464660892,s1.38776669254953688437,s248.20375106936376141675
106_3,s1.88056274063193273882,s-1.30630809373786971328,s248.11712196561529708561
106_4,s1.63383407372000788449,s0.24494165050787175542,s68.33037666816710498097
106_5,s-1.85051819303542930406,s1.32165546664636046614,s69.92674241534029988543
106_6,s0.47119138613849115282,s-2.98898394441708781244,s68.41758101766885147299
106_7,s0.47807772723180719243,s1.86441401615339596987,s67.58853014161940109261
106_8,s0.47641483185951871704,s0.78380099565787397786,s68.15445893520615072703
106_9,s2.79832866864292384435,s-0.83503376338550494573,s68.47507480943312430099
106_10,s-1.57998808600346296593,s1.93270352447451920774,s247.54747251824869636039
106_11,s0.84419545396894435374,s2.33986203926631031180,s66.14309220494249075273
106_12,s-2.73481142301078472556,s1.94587417562073294874,s244.02267576711039964721
106_13,s1.63287153317523614504,s-0.29506614540796222146,s68.08938114137595221109
106_14,s2.79653104556684928284,s-1.91246846466737685510,s68.32323539215195751240
106_15,s-0.43849885361347207269,s0.84937243723034805409,s248.20404046714560308828
106_16,s0.72141892463102286204,s1.92804634227533000512,s248.01834659171413477452
106_17,s1.87597043269569985213,s1.38886274250807395525,s248.22766388581703722593
106_18,s-1.86643862299607032895,s-1.90952886179247527387,s69.91338435036561804736
106_19,s-2.79549447836564590730,s-0.77501039251391634632,s250.73503370841024207039
106_20,s-0.44211079347401033290,s-1.84680369802509924959,s248.22967806572592053271
106_21,s-1.60455695246827367839,s-2.38738493172885846150,s248.43804044541153075443
106_22,s2.79878638932583134746,s-0.29838343257762750538,s67.80171248933413608029
106_23,s0.71887473363544962535,s-1.30776831159718098796,s248.48423782674171889084
106_24,s0.47474513004013418893,s0.24456621602273539984,s68.10126559975560667226
106_25,s-0.44082437292699294673,s-0.76868011136333791455,s248.27934918581661349890
106_26,s-0.68262430356131398312,s0.24472281214826210882,s68.26015113679284240789
106_27,s1.88040255959821966947,s-0.22924734687529621513,s248.37535949017478742462
106_28,s2.79889031171507784990,s0.24232174803807676744,s68.60234136150077688399
106_29,s0.47208685379873177590,s-1.91218845844686091695,s68.10394633608080994236
106_30,s-1.52737745648748757255,s2.36103321536499421995,s86.67879709722046754905
106_31,s-1.85050181642866973242,s-0.83592266186634078817,s68.63502586295112450898
106_32,s0.71937417749671872524,s-2.38546501982005931808,s248.20091742637760034995
106_33,s2.79213425940954751425,s1.31846947173860651326,s68.28937383251837900389
106_34,s-0.68353802743190139601,s-0.83428119495747565804,s68.11634426556452126533
106_35,s-2.77899194080257938566,s0.84402432889299106034,s249.82387171755181043409
106_36,s1.63289543488772492807,s1.32276497985184660067,s68.24667895099497627598
106_37,s1.63344136116519744739,s0.78367051689093036870,s68.27816778064698155504
106_38,s-1.60119205971009170852,s-1.30752862528839020051,s248.11727588995427140617
106_39,s1.87637713985633713953,s0.84924529754094191247,s248.40483890455277560250
106_40,s2.79904709939244922268,s2.39004925399808687558,s66.37058899375928433528
106_41,s1.87517138069944899748,s1.92800272027317221024,s248.28310043861051781278
106_42,s-1.85726958946634312930,s0.23414925338907546792,s66.03632534543473298072
106_43,s0.47678860922048205140,s1.32245710456263809718,s68.17451130540462145291
106_44,s-0.68519149224986941604,s-1.37338163529876577940,s67.96355318652155119707
106_45,s-0.43979528536257206373,s-0.22867616961325001879,s248.20773515917750273729
106_46,s-2.79494664429727457389,s-1.30146056508794849549,s246.14019605435100856994
106_47,s1.88064929985661466461,s-1.84687754943654702799,s248.51311201947714835114
106_48,s-1.60242493064086111154,s-1.84638297088079261776,s248.05752089772215640551
106_49,s-1.84406904834393459147,s1.85766065037812166949,s64.01867734594537751036
106_50,s-1.86200690901602805560,s-1.38284480124435349424,s65.61564814900566489086
106_51,s-1.59958345559908421407,s-0.76876110601789360288,s248.33055106994277139165
106_52,s-2.79892165888653909889,s2.37932438952252622855,s288.88406939673245688027
106_53,s-0.43039632899302743274,s1.93086746598954928089,s247.56447170178523720097
106_54,s2.79480826284724015451,s0.78099809927981833635,s68.66543907177629080252
106_55,s-2.79284723244368970896,s-2.39377731268734050829,s248.47047154759809473035
106_56,s-1.59916555515273195454,s-0.22921554236837063390,s247.98784444784246261406
106_57,s-2.79887943813380646318,s-0.22512217287672164900,s246.94738058252482915123
106_58,s-2.79822938228169837416,s-1.85035529014041433271,s249.90876482172006944893
106_59,s0.47380275115943465414,s-0.29429860427971438197,s68.24368022278770240518
106_60,s-0.44299578520807336712,s-2.38674784270030926336,s248.14189818079989890975
106_61,s-1.59479907353941752213,s0.84973183065101398626,s247.88729354290626361035
106_62,s-1.86959821826808503253,s-2.98603190810943885936,s69.85942595702312019057
106_63,s-2.78505060793288672372,s-2.96716787835899475922,s249.79181246048096909362
106_64,s1.88070303947043049320,s-0.76773261761322908470,s248.23957241662594697118
106_65,s-1.85991486346551471165,s-0.29419428575416256555,s69.78774794731521069480
106_66,s1.87830804233735504383,s0.31008307814890861964,s248.39491623340711612400
106_67,s-1.59189250162049900084,s1.38838294513678506270,s248.15792249645960509952
106_68,s-1.61255511885101587843,s-2.92077778355470885074,s246.08094125446905309218
106_69,s-0.43683256255328617446,s1.38941124297932017129,s248.14313668689851510862
106_70,s2.79127028939109012029,s1.85699226625848745620,s68.29176116057024614747
106_71,s0.71937525002921964834,s-1.84675072842934318018,s248.30736717215029329964
106_72,s1.63374605804266326281,s-0.83328433902255005794,s68.45627268013305410932
106_73,s-2.78169953204751552178,s0.31609738444899676546,s245.97393445541865730775
106_74,s-0.68777092859712696260,s-1.91192783350146444654,s68.17652692738096220637
106_75,s-0.69022247320754392952,s-2.99020439520438374714,s67.95265704114376603684
106_76,s1.63583051336533968900,s-1.91213657869071962381,s68.23640898919040864712
106_77,s0.47279234527966440549,s-0.83344349448932197877,s68.30108532547131972024
106_78,s0.71674937445132702596,s-0.22907325686957902278,s248.10495208406882738927
106_79,s-0.30742083348823112665,s2.36916229082167806297,s70.81914654358422467340
106_80,s-0.67903112915740548861,s1.32421948211649276317,s68.18824425920415421842
106_81,s0.71663069335261064818,s-2.92359950763369091931,s247.59250934756312290119
106_82,s0.71704878737877408845,s-0.76879043996265927774,s248.36774272208754155145
106_83,s1.63511308262924037749,s-2.45134569576685290571,s68.04486873365817700687
106_84,s-0.44433738427686525485,s-2.92611721263731849874,s247.79655030174399144016
106_85,s1.87982555556508179606,s-2.92419212391814919982,s247.85008500044762058678
106_86,s-0.68180866357731306771,s0.78325812184089105283,s67.92499551910748323280
106_87,s0.71803097018678019303,s0.30968555769868466587,s248.17836600802297652990
106_88,s1.63524713013711742171,s-2.98892686357956582910,s68.46362334958507744886
106_89,s0.47266307284031633396,s-1.37326826621419972874,s68.16090965966014891819
106_90,s-0.68312353743414733209,s-0.29507580004738076518,s68.19621785461674789985
106_91,s-1.84477299833160857112,s0.77733584274722533625,s67.79290286791359676499
106_92,s1.63538468332039665931,s-1.37219662351817128787,s68.41576728244530158918
106_93,s-0.67271263378813583866,s1.86858263423413606397,s67.56128166902607290467
106_94,s1.88139342488710936685,s-2.38649895225288277700,s248.50479473631867222139
106_95,s1.98061133044531834102,s2.34461623343156677635,s72.43525163622865647994
106_96,s0.47102987132170659468,s-2.45092748542480443064,s68.12462027975720957329
106_97,s2.79737570796077816837,s-2.45117034321386073614,s68.25628022612848155859
106_98,s-0.68805886513693592654,s-2.45053910711519007393,s68.20425741510632633435
106_99,s-0.44118539347014673613,s-1.30697226967674740017,s248.12102320812982725329
106_100,s-2.78365909752976703473,s1.38843317331818671967,s247.66433723382954212866
106_101,s-1.59764719422963730189,s0.30975385046237247089,s248.04722133315036103340
106_102,s0.71884582319448586674,s0.84885599477734752227,s248.05490787649262074410
106_103,s-0.43933235920494106974,s0.31024931805060029788,s248.17462401853367737203
106_104,s2.79769050097433336077,s-1.37536825694248299179,s67.81074650636037404183
106_105,s-1.86856745101780652440,s-2.45788401311148962947,s66.21873076368456167984
107_0,s1.65326180027044933318,s-1.39838448243341240129,s69.55664532821009515828
107_1,s-2.82956725955875842970,s1.86796175191606561583,s248.20993246672549048526
107_2,s-0.75946662897559813477,s0.73416756181372921919,s68.46515908173410025483
107_3,s2.81003581672603930386,s2.42109404517510773402,s66.38111713166358640592
107_4,s2.82686006080877572089,s1.34462112993952653817,s67.50004315593463388723
107_5,s-2.82342259535766659795,s-2.48447531212323280414,s248.84352473979913611402
107_6,s-0.51814250226031555169,s1.87891254485251324446,s248.28027360611451967998
107_7,s0.39469675904425000068,s1.81690510656999859584,s68.27494305444588462706
107_8,s1.92875827429502377797,s-2.95323063776159377980,s247.54058793372246327635
107_9,s-0.76177869999649705512,s-1.42900781108644592265,s68.74841090241017127482
107_10,s-0.75204555525753891132,s-2.51467203733011857025,s68.80283341003143959824
107_11,s2.81626729004256226574,s1.89498559229967300510,s71.27353139449382979365
107_12,s2.82700342203787213791,s-1.35800232945508247973,s68.57333417458880830964
107_13,s-1.91793834541748964284,s-0.90233090456797493406,s69.25328521374444790126
107_14,s-1.68748533772297681921,s-3.01366671322806478628,s246.36819846165087710688
107_15,s-0.75605291580843758670,s-1.96818474878433491426,s69.42267822341159444477
107_16,s1.84738351524411936744,s1.96095617097493923886,s249.86419903292414801399
107_17,s1.89863249516996401844,s-0.21780793341108972694,s248.43461346499884712102
107_18,s-2.82921615854484898023,s-0.86103538922699984770,s249.27582378297142895462
107_19,s0.71516827914322300686,s-0.27729232051328972508,s249.57038805127388059191
107_20,s2.82659945634003761938,s0.80873135728173495274,s69.77727824843282178335
107_21,s1.63265562876625458522,s0.21648795809938886636,s69.34125741192576697358
107_22,s0.69577202115405856198,s0.25706348685080804284,s250.94457778236710510100
107_23,s-0.51129568315656592770,s-1.89298534867444989693,s249.02464911504631572825
107_24,s0.40732081179236129254,s-1.95266429930759155553,s68.38160985165231409155
107_25,s-2.82969711950484370533,s2.41095114896374962399,s248.08339913193503889488
107_26,s1.63764588988038717332,s-0.32528059157056116169,s68.15866331240454201179
107_27,s-0.51607748481517901062,s0.26330128354410048397,s248.28382971378204047141
107_28,s-2.82938797686411458443,s-1.40155041473639485616,s248.67429032466736771312
107_29,s0.73266655917608414228,s-2.93728508951279865258,s239.42406270887636310363
107_30,s-1.91812180964610790035,s2.34856782820276688284,s68.12005508572599410400
107_31,s1.89872929567308967869,s-0.75926792725432767917,s248.72708105882293239119
107_32,s-0.51503805631819365995,s-1.35223791032478457552,s248.26189953436221458105
107_33,s-1.67330121279188159811,s-1.37931031164004846978,s248.76148884174975250971
107_34,s-0.76043455515119051658,s0.19418098612684461801,s68.53207930649408297086
107_35,s0.44218940442410636926,s-3.00401364774105372746,s76.42667899976368062198
107_36,s-1.91784057339207625326,s-1.45476163547372938645,s68.65871017874525250591
107_37,s-1.67499177090975659432,s2.41368854070275995483,s248.12434569774063675140
107_38,s0.76239990622646902629,s-2.43195792824856216185,s249.93983082928824046576
107_39,s2.82519520246751953962,s-0.27655504893385063347,s67.99567710983455981477
107_40,s-2.82921406147061071934,s0.24044641691458715216,s248.52192001469848037232
107_41,s-0.50558722341231221442,s-2.44285259520475994677,s248.03382021520314992813
107_42,s-1.67407495149747531649,s-0.28921221586577655627,s248.55928178800726868758
107_43,s0.67648703532353615664,s0.79894357962695605746,s249.59062484783834179325
107_44,s0.74872550135991766673,s-1.89206806522635950785,s249.38604874386510346085
107_45,s-1.67250828021115527378,s0.79347874860691336441,s248.42380736777550964689
107_46,s0.66618033147394761784,s1.87583891399594393512,s249.58237068454312179711
107_47,s-0.76144518447988418508,s-0.34714403794654430380,s68.58077565750166115777
107_48,s1.66566429150937755921,s-1.93697540533713241651,s69.50123259799050856600
107_49,s-2.82956424880546997258,s0.78220249137131236949,s248.54907494726364802773
107_50,s0.40379424717464801331,s-0.87507603327812444327,s68.57030628417032858124
107_51,s1.61306517087940237687,s0.75995046266374843835,s71.28251284179862068413
107_52,s1.91954641877699683228,s-2.40296258299347975651,s249.72170402201609817894
107_53,s-1.91525615295738016464,s0.72703193745544336668,s68.70454226956195498133
107_54,s0.67156072703233804511,s1.34198290092434691090,s247.92151358415742379293
107_55,s-2.82940078496942026831,s-1.94373827492601480849,s248.76748537924459014903
107_56,s-1.66461271612797578889,s-2.47261242288187510496,s247.64306198319397367413
107_57,s-0.76017855544107870713,s1.27365280860501095539,s68.44602315888597843241
107_58,s2.82820067647893980123,s-1.89779952473467505847,s68.24198210491948657364
107_59,s-0.76106522250034835952,s-0.88821877584282260543,s68.59182986951618943294
107_60,s-0.76269722001759032715,s1.81267703771334076635,s68.48101598730413286376
107_61,s-1.91460384334230848680,s-1.99482785769166537371,s68.97943723328583587318
107_62,s0.65439890483885698735,s2.41492665994089605874,s249.32830415020976033702
107_63,s0.40610363503252089323,s-2.49282063094862982311,s67.79335611145144468992
107_64,s-0.51588240716887800996,s-0.81386276422474435055,s248.32080092277556104818
107_65,s-1.67363696344526791115,s0.25231275023429916571,s248.59485373401741981070
