id,x,y,deg
114_29,s4.22118361426987132035,s1.24598968784525876430,s77.66199547961736016077
114_3,s2.20487469241693556654,s-1.19738168914250331376,s78.05861416897323579178
114_30,s3.35294824414963343884,s4.20403771247346824680,s260.18864318282953718153
114_31,s0.31091655412062513264,s-0.76734077583520410304,s258.06737780798198400589
114_32,s2.28104536953909153851,s4.19574332136070005106,s277.98315753312760989502
114_33,s4.39321542044740631638,s2.95498865878922423178,s258.77250873334901370981
114_34,s0.21547125924010585019,s1.99573920054381703793,s78.45537180967141921428
114_35,s2.28010771245498533588,s2.54247799678111618960,s78.54007829038255295018
114_36,s4.39748992187496590134,s2.30056087081042592857,s258.23436133233940381615
114_37,s-0.64755259000710641004,s-1.38687934752797903393,s256.56954288734732472221
114_38,s2.36321129304719201869,s1.10381506930105510733,s257.67063023383843756164
114_39,s1.34699077774712439037,s1.14313578035896368235,s257.66617636382920863980
114_4,s-0.65081475205472771872,s-0.09948543153683933604,s258.05415725346836097742
114_40,s0.34759704729274365498,s1.15774411813785360614,s257.67560094655118518858
114_41,s3.37192761427629505988,s3.61156777318347010919,s260.21887560904633573955
114_42,s2.15141784685121528753,s0.69102590494968141321,s77.67479065028749118937
114_43,s5.20230919130149871421,s-1.27256429704914508783,s73.44000354236248995221
114_44,s4.35177273321084001623,s-1.39315630505984144882,s253.44311850901465277275
114_45,s2.38362621713121525246,s3.58958224732689989978,s258.54726649876829469576
114_46,s4.24352884976786270954,s1.89349175985918494192,s77.73186815253325221420
114_47,s-0.65068997282648977087,s1.20978467239751408258,s257.68514048338647626224
114_48,s1.24792532378103659951,s2.56487785747250596202,s78.46912504183916325928
114_49,s1.14667512338138610772,s0.70413522898446678777,s77.67543813573701072528
114_5,s-0.65071091683402126904,s0.56284306027294639385,s257.67877766803280792374
114_50,s1.41445225973157806543,s2.97156996357784963791,s258.54555825161946813751
114_51,s4.17123443450934239252,s-0.00086877847170637780,s78.02972060898633799297
114_52,s3.30127314246408820608,s-0.75390418168274186961,s258.08059859350873921358
114_53,s1.34735117872298459929,s4.20590414167784576449,s258.54268288822527210868
114_54,s0.37866204703057321224,s1.79225586701042005622,s258.07000761233439334319
114_55,s1.41394753550672303000,s2.37711546538609219681,s258.50520423329055574868
114_56,s0.31859770480535942738,s0.51307308740574530947,s257.68672352099474665010
114_57,s2.31045382342351057758,s0.48180659888501076171,s257.66819610602931334142
114_58,s2.44649438599125224059,s2.35410720492862246545,s258.22327919131805629149
114_59,s2.25670923260018829737,s1.93490287121425419414,s77.72521572482588680941
114_6,s5.20465483849590526688,s3.17070490966520868170,s78.79974819343300396213
114_60,s3.41021040214027371107,s2.33814535666239198264,s258.22887889796652416408
114_61,s0.15300008277757679021,s-0.54680272008171559861,s78.05772043780837066151
114_62,s3.14224741877884961028,s0.03579084925901434427,s78.06172519726783320948
114_63,s2.11412441751521518185,s0.05936822802222833928,s78.06996741246422288896
114_64,s3.25338944799606188951,s2.56616417738266511250,s78.22128825543188668235
114_65,s5.20414055790676499669,s-0.04351037894846514209,s77.85320104540022612127
114_66,s1.39934784265940215242,s1.76490204010485407515,s257.72430658496750766062
114_67,s4.23376344202728382982,s3.80086431866185447959,s80.22606427424130970394
114_68,s4.18383325113667137174,s0.61263427148056603944,s77.65972976112936976278
114_69,s2.22285718593040160229,s3.18633310441351458309,s78.54373882535139728134
114_7,s1.18515744827147040397,s3.80513538749473578804,s78.47664867771288754739
114_70,s0.36248242336597286117,s-1.38603043983067042433,s258.09424366295615982381
114_71,s0.38124587712419616414,s3.58811996821320677853,s258.47949452703733186354
114_72,s4.27967937613439186606,s4.22499201768305709948,s292.34369613356784611824
114_73,s1.23669259952158050453,s1.96484232361243504883,s78.07313316451376294935
114_74,s2.38903680647899419043,s2.99890896449670574242,s258.55435384309089386079
114_75,s0.21550738630571339427,s3.18275977764455841879,s78.47008102154501330006
114_76,s0.21548389157685171602,s3.77631292303813292932,s78.47676388828790550178
114_77,s1.30902067057233284508,s0.51014465176921441891,s257.67504511449919846200
114_78,s0.30592491190087178765,s-0.13790670003159188894,s258.05437990905932110763
114_79,s4.40563522102958060600,s3.61889120118108209567,s260.18568974041988894896
114_8,s2.27899448691735395656,s-0.12879010138245411410,s258.07083655199551230908
114_80,s3.25666478930713543249,s3.16207970996333775915,s78.55472892240817373022
114_81,s1.28840320215559378525,s-0.13798585119683243194,s258.07507185124336501758
114_82,s3.32664128279638227070,s0.44302932711256926002,s257.65779191340914167085
114_83,s3.37934881814712095860,s1.06479730009813655656,s257.66237521693904000131
114_84,s4.37350867080288807642,s1.00628882140251652011,s257.66551956335320028302
114_85,s4.33430076319045820554,s-0.78570337063424011692,s257.86518191516552178655
114_86,s4.34153560961789164452,s0.39749072116757672157,s257.66850976751152302313
114_87,s2.36968423661426186300,s-1.38653893655652882266,s257.79486302140117004456
114_88,s-0.65089103442959339585,s-0.75907693620052663075,s258.06515571039653877961
114_89,s2.14625262954464890441,s-0.57495829692189115434,s78.06468237580997993064
114_9,s0.16787809030760003637,s0.76047076785228195916,s77.68157503701405630636
114_90,s1.20230328385690743431,s-1.19791890723551563980,s78.08758357801696092793
114_91,s3.30517098144014198624,s-0.16068000654550501638,s258.03087868182660713501
114_92,s-0.65116556638032641047,s4.20596462332987997002,s258.49335939844968379475
114_93,s2.21765419792729989723,s3.77782909899566776701,s78.54371121750762085867
114_94,s4.24170560029763521470,s2.53357007576127823967,s78.23759686721376738205
114_95,s1.31269617534493221456,s-0.76679740056987155672,s258.06574425054805033142
114_96,s2.41594157323234082213,s1.72576466722274735055,s257.69203551918053562986
114_97,s3.13646973510615501013,s-0.56576526438704455302,s78.07632367067901668634
114_98,s1.35058867733636533970,s3.61401115102655090539,s258.54391353803111996967
114_99,s3.20198965842260685477,s-1.19710747286453145222,s77.79738215972776060880
115_0,s2.05346979287397735092,s3.11229084948351841788,s259.91717405883946412359
115_1,s1.04239206483698620964,s0.08438748564692401255,s259.75588942911281264969
115_10,s3.07737046278427994750,s1.87703430624676093075,s259.90755665245251293527
115_100,s1.76404613205348748117,s5.11822438035351101604,s79.74572306888507000622
115_101,s2.87290458833269823913,s4.51617046988606940516,s79.82121215434636951613
115_102,s5.01047634367806349331,s5.53079110047568356379,s259.99830153667858212430
115_103,s0.85518350663724651550,s2.08271358540116313662,s79.83968168659140474119
115_104,s0.85783677896915544459,s0.86794115303015373364,s79.83995283904482676007
115_105,s5.88845424678569706600,s5.71503013419668270956,s77.02552842678352362782
115_106,s1.02429673642183649562,s2.48501575517967721041,s259.87087578178011426644
115_107,s5.15562744832116592875,s3.05876488212008279532,s234.10005759935700098140
115_108,s2.04731225320662924005,s1.87590223338823314236,s259.83894876002011642413
115_109,s3.97494427020620699764,s5.53055421180599626751,s259.95843019835649556626
115_11,s2.01212421952741005171,s4.32954507472306104887,s259.82434084115288897010
115_110,s4.91224220267272837503,s1.48948622066151359356,s79.06405563941729042199
115_111,s0.00124808038158833595,s0.08332930691684491131,s258.39578684158743726584
115_112,s4.12182954794487166339,s0.67680219886070092095,s259.04696341846329232794
115_113,s4.10841639893404941830,s1.26573708458872924432,s259.06237161066894714168
115_114,s-0.00064977034455487566,s1.28105095291306203542,s259.83707320415794583823
115_12,s1.02737203427850731785,s3.70788776070003045504,s259.89790393183466221672
115_13,s3.99907550399866140722,s4.94129306209187380006,s259.93069416979858488048
115_14,s-0.00074309589947039979,s4.30733901973178845424,s259.87486037614041833876
115_15,s-0.00074563881564746078,s4.95733160328344268919,s259.87910284465465338144
115_16,s1.02667531787357035888,s3.10062833909461632587,s259.89603347347554063163
115_17,s2.04123164401653589550,s2.47499137454473849829,s259.90825536778834248253
115_18,s-0.00064986931821551348,s0.67777899659024887224,s259.83712548746575521363
115_19,s4.07317922731957526850,s1.91444388516676533563,s259.94222578220092145784
115_2,s2.97204186654012270097,s4.93022037014321234949,s259.91190824666000480647
115_20,s3.80412632274843343083,s5.71342118958393729855,s79.91263482547788044030
115_21,s5.07429214746650814050,s4.31949210991511023394,s250.87172876852616809629
115_22,s5.07633044911255648657,s1.26281150726358082359,s259.94507652584468360146
115_23,s5.41999475525140539389,s0.04056516761536547305,s300.76413347884567883739
115_24,s4.86244748186483199959,s5.12528952205534693576,s79.92794281079386564670
115_25,s0.83072092231933503115,s5.64749944441090789837,s256.62251238576629930321
115_26,s1.93447068274346101191,s4.93491368773046179541,s259.81094035282580989588
115_27,s3.08040604436918918907,s1.27795685719661711310,s259.42489193887695364538
115_28,s0.88975647330247042976,s4.95180463923899161216,s259.72991311691907867498
115_29,s2.90754204484773559614,s2.06467383343556454278,s79.90973657156308718186
115_3,s4.93206405135760395098,s2.10498889131367805660,s79.94338939472379479412
115_30,s0.00250985916884562251,s5.73735919832285468090,s293.62911923842352734937
115_31,s3.90243103625927645339,s2.09718888717422746737,s79.93518584521410730304
115_32,s-0.00069441838309003921,s3.10035802472755328552,s259.87655777733493778214
115_33,s1.91378308828674148501,s5.52305718789075061892,s259.54667441110939307691
115_34,s0.85750041198983539825,s3.89482556734873952564,s79.89594411930431760993
115_35,s2.76979397813579852894,s5.71378151948559054318,s79.53897439054679807668
115_36,s3.91396148987416969689,s3.92181046386715026486,s79.85679761602364123974
115_37,s3.95216501625723326541,s0.86244606530912992781,s79.51587527593289905781
115_38,s4.83949725141982689536,s5.71335941061533425511,s79.97167798473691391337
115_39,s3.05241537457017919621,s3.73594630039685782208,s259.85220572718799303402
115_4,s3.08682037495210037648,s0.68007326342153051613,s259.83872727885864151176
115_40,s2.87181714044601710256,s2.69144652597800781990,s79.92408974016188949463
115_41,s5.82148525091820001620,s2.27070878799911390900,s68.04038702934053617355
115_42,s4.96764586065925062286,s3.32505898762712259753,s80.18283425787217311154
115_43,s5.05717556816803259778,s0.16029099663258689068,s77.70706972054711059172
115_44,s1.90571426966864287955,s0.26743196729454554728,s79.80138571759380283765
115_45,s5.89742985477834036345,s5.12626829666808792041,s79.99436584337280464752
115_46,s4.06794463343296452962,s2.52200253123713924452,s259.32149660971708726720
115_47,s1.85623030856334247929,s3.92508605669764776280,s79.89767231870922614689
115_48,s1.88157200291536619297,s1.46660655008056450832,s79.84159403506072294476
115_49,s0.85720397086850674828,s2.68755840376138532832,s79.88119476794696538491
115_5,s-0.00069756518941182794,s2.49618801952993640825,s259.87774490289734785620
115_50,s4.94657819224635453281,s3.91494143681371076227,s80.00622726629876524385
115_51,s5.89387719047699309982,s4.43349758612069777541,s70.87248645263360913304
115_52,s5.03339353144456058686,s4.94255244934888082753,s259.99441255343936063582
115_53,s1.02676282050149914049,s0.67650153148032265982,s259.80429288244363306148
115_54,s4.93494276107558516031,s2.70184551778799963984,s78.25079471872072645056
115_55,s2.05612410576132242923,s0.67545778580627224841,s259.84136810511108706123
115_56,s5.10279718599174003657,s1.92236095207818147301,s259.94334345526795004844
115_57,s2.89962822848660284336,s3.31864191174000922047,s79.91636700573474172415
115_58,s3.92470242058398888219,s3.32610446580397800531,s79.84665644798462835752
115_59,s0.81352031789871748213,s4.53365616665640480676,s79.87621362602817498555
115_6,s4.09570676210601014589,s3.13944287919798536990,s258.99684867457017389825
115_60,s5.90132774009925764602,s3.04891938039130172555,s54.10409821711226641128
115_61,s2.80137541556691616051,s5.11323543132482427609,s79.84954466502910008785
115_62,s4.90145369775025052661,s4.53403533449880136175,s79.48468863881652168857
115_63,s2.91012571974640721351,s1.46301484910203050127,s79.76614640553833623926
115_64,s2.02412165570175472951,s3.72715419545536308377,s259.89256858190674392972
115_65,s1.02282742944062143842,s1.27667119129218642470,s259.84919672475973584369
115_66,s2.94073487046985171389,s5.52965414325950543883,s259.91149497912942933908
115_67,s-0.00056847580950374586,s1.88868044714334804013,s259.83897549961716322287
115_68,s5.14486913013460611666,s0.57612525155469163085,s259.94880660864600940840
115_69,s3.89913108718935275121,s2.70654056775509088695,s79.33724235126226176362
115_7,s3.04248056946919431809,s2.50868905653876650419,s259.92259292621224631148
115_70,s1.84297601579603353983,s4.51953082689836982411,s79.83568493857325165663
115_71,s0.87134201228478813661,s0.26783427758533229213,s79.89021853298118003295
115_72,s2.88178305503878373628,s3.91894853713639523818,s79.89118224448020555428
115_73,s5.89740668074458973535,s1.48556148042466906745,s79.94352478911548587348
115_74,s3.96937023890285711758,s0.27238948728154321888,s79.83841589100802593748
115_75,s2.07606020224956733244,s0.08424729614637230246,s259.80676164400904326612
115_76,s4.98854806725338928430,s0.84670799045598521548,s79.05664072416584531311
115_77,s0.73655357103401597474,s5.23316377134242571856,s79.87912784069590088620
115_78,s2.93904932269440033465,s0.26760909257814918805,s79.81440570225771580226
115_79,s1.88682047244669570674,s0.86489224293859900961,s79.85526935097664136265
115_8,s4.14107210314648011007,s0.08175900820184248130,s257.71833189337792191509
115_80,s0.98108003329221371569,s4.33406144801781412212,s259.85687326013521669665
115_81,s3.10940997246210093508,s0.08442232961186796336,s259.83077934753407589596
115_82,s0.85746602345519629118,s3.29125236309189617145,s79.87701772641980824119
115_83,s3.94090460553401378263,s1.46084955784756376218,s79.42222920858955603762
115_84,s5.12371577254971466431,s3.73154420361867478206,s261.59575964120381286193
115_85,s5.89740075028358035070,s0.84291756265768535972,s79.95100175966740607691
115_86,s0.85514121247229701872,s1.47508522400121444562,s79.83926553900710132439
115_87,s3.89806255332532947122,s4.52756343528039284507,s79.77108969891656897744
115_88,s2.05055930375381878505,s1.27518085871682940180,s259.76874905163685980369
115_89,s1.74264296519612305048,s5.71747283408666806537,s76.61565197292236462090
115_9,s1.02196256179205513526,s1.87933845628475060252,s259.83861494915367984504
115_90,s4.08339964746537376072,s3.72975400366579901146,s260.00076194530220163870
115_91,s3.04320967482215687383,s4.33262535835768769488,s259.78435857246915929863
115_92,s2.91639729987012907841,s0.86305066469705893351,s79.84656144029952429264
115_93,s4.06547941759845343768,s4.32645163382399733365,s259.48443592664057177899
115_94,s1.88274611568185701316,s3.29504659212456418871,s79.91315478943238304055
115_95,s1.87912991579107613305,s2.07130180257249740805,s79.84009011099919916887
115_96,s3.82836907738773968291,s5.12411479370548317291,s79.91195403566956656505
115_97,s-0.00074210957607683816,s3.70385311661940086481,s259.89598628532178281603
115_98,s1.87560711726376228015,s2.68614339570631344145,s79.88763570088389087687
115_99,s3.06952723583034936539,s3.13109750933938624229,s259.84521787715254959039
116_0,s4.83213029335042598689,s5.72338559156478154932,s80.12283546154196756106
116_1,s-0.00543429872599845293,s0.08793660380150133959,s258.19044739772130014899
116_10,s4.08643889264593695998,s3.13074509065720585355,s259.68368164483229065809
116_100,s2.04991630489321874364,s0.68095094359796048966,s259.80924192948964446259
116_101,s1.86293096756801301872,s3.29524426587667473854,s79.84564770141145118032
116_102,s5.41642909018101015306,s0.04613105314766000747,s300.54805407076025858260
116_103,s-0.00799370117486432503,s3.70483382333332755820,s259.85082934210981875367
116_104,s2.04596627845563894255,s1.28200093895443334446,s259.74965312530594019336
116_105,s2.78765603214896939832,s5.13098690090293807486,s80.05962375392107333028
116_106,s5.07325928016419513966,s1.26292077587039175413,s259.95942053549151751213
116_107,s5.11080769023438286069,s1.92890717070898487506,s259.96723039593189241714
116_108,s5.03581130626360362612,s4.35234674552881273257,s259.70030594889431085903
116_109,s3.79436499570063734410,s5.72346710445861717176,s80.01765758449948862108
116_11,s2.88214710571192656019,s2.69747648000302575610,s79.86343486984480932733
116_110,s4.86650179444401143058,s4.53991346656427730011,s79.72810163186125009815
116_111,s1.03599458525656196173,s0.08911978875290585411,s259.74722487162080142298
116_112,s4.08103328623929240138,s1.91988345251115921641,s260.01691649654583216034
116_113,s4.01327896038118492328,s3.74038909762363047662,s259.75538221642614189477
116_114,s4.93994265904499574305,s2.11147922574108015681,s79.98041085140056338787
116_115,s-0.00789224204734118202,s0.68170589725671082437,s259.89510406563306332828
116_12,s0.88160994224435063060,s4.95391927151205191393,s260.06503142087467495003
116_13,s5.89520872080847713192,s3.93758361793886768609,s79.68958339444998273393
116_14,s3.84682943922063058650,s3.94417382424630824644,s79.75811180197968042194
116_15,s3.94454725817964213519,s0.86890400025808589568,s79.49311783962230038014
116_16,s1.01744322019975785842,s1.28175336211576995638,s259.74363672313415918325
116_17,s3.93275935764618589374,s1.47102325246466159037,s79.52169534496471214879
116_18,s3.10305606371274933508,s0.08920438704718174072,s259.78498757214811121230
116_19,s0.71998640035089900291,s5.24029496517299975267,s79.83927941898616609251
116_2,s0.86534948941353206919,s0.27257733842782144729,s79.89022357870607038421
116_20,s4.10061181213290648628,s1.27217097393062839039,s258.67140854891385970404
116_21,s4.92772089117452960494,s3.33779970693538619031,s79.70082043406387128925
116_22,s2.90539090593183635391,s2.07433666175631303830,s79.81789461253288209264
116_23,s0.84916625188701722049,s2.68777865810499561050,s79.81240916851436395518
116_24,s5.89519545366804287312,s4.53968668935313957036,s79.69788027127685836604
116_25,s1.87642765199640848550,s2.07225916471436999444,s79.75816669116011325968
116_26,s4.11441891742352883199,s0.68186792150755093367,s258.65509613157792045968
116_27,s1.01717087790008120507,s3.08954306434072067944,s259.83854228897962457268
116_28,s2.90463571243205986860,s1.47110938223692500060,s79.71475406325498624938
116_29,s1.01708412838039885528,s1.88387852505875952325,s259.74474868168272223556
116_3,s4.98109279456192410862,s0.84747666070687222017,s78.65539699730192069183
116_30,s4.08010182343771443669,s2.52336021772840979338,s259.88192686362390304566
116_31,s0.85021783209166001960,s3.29181369976658277920,s79.84191700272111802406
116_32,s5.89127438921557633478,s5.14309500521574758380,s80.47908124339210189646
116_33,s4.00740844597421563833,s4.35134569541873172938,s259.75726493282434148568
116_34,s2.97634022936673225956,s4.35537684120679724487,s259.86396665615802703542
116_35,s1.72694970649298529253,s5.72686449513750162055,s77.24136703466388098605
116_36,s2.88926899358455768763,s3.30651081385729783690,s79.86247663157132592460
116_37,s1.01956344027511214279,s3.71148007550246150643,s259.85487892337675930321
116_38,s2.95878626760744101176,s4.94865945027162101866,s260.04913328355291923799
116_39,s2.03347634776135999246,s3.11230992694948804811,s259.86328973716149448592
116_4,s1.89963118826896582014,s0.27222516592770173993,s79.82976173098381877935
116_40,s1.95082463968391195408,s4.34452856532409370516,s259.86010751951857855602
116_41,s3.96243872980686306917,s0.27747642313772935552,s79.78149705719312123620
116_42,s3.02728181545741437120,s3.72250919449747419421,s259.76047840357341556228
116_43,s2.07005167419696922693,s0.08918662465154762742,s259.80953036247592535801
116_44,s0.97019093851548876550,s4.31226863410754734929,s259.85151613620996613463
116_45,s0.80685868352487599697,s4.53524414501342043593,s79.83978708599602214235
116_46,s-0.00795428086327180407,s4.30964571961326381455,s259.84405839482315059286
116_47,s-0.00800122234501897227,s4.95883820165211730568,s259.83990207987721987593
116_48,s0.81054908912476875127,s5.65547164990023709663,s257.23863245178722536366
116_49,s2.86355550219361854047,s3.94372772577704155950,s79.85436168576325144386
116_5,s0.85089424630686649742,s0.87252342853960862534,s79.91780934791722756927
116_50,s-0.00802208623943495569,s1.28511282313208474726,s259.87098879148379637627
116_51,s4.85560407852889497349,s5.13515369259493770215,s79.82534365368695716825
116_52,s5.89538099286409611466,s0.84319475102066399064,s79.93813074070453694731
116_53,s1.88018247984199415868,s0.86861421108327929730,s79.83349950487172463909
116_54,s4.86650840845012844227,s3.93732530535365876645,s79.75586875293788580166
116_55,s2.80606824776893448714,s4.53950068715243304496,s79.86040469616182235768
116_56,s3.99301049339161417961,s4.95084035481458162309,s259.83996097174645001360
116_57,s4.13396314182353030731,s0.08659452020400471017,s257.63880792663849206292
116_58,s5.02850066468932332953,s4.95114226011896985113,s260.28275857282096694689
116_59,s0.84905424138285545688,s1.47753925410444897359,s79.86995281957217684976
116_6,s1.92374244649854442279,s4.94642079496424269536,s260.05964058831864349486
116_60,s2.90972120949164159143,s0.86914523940721455375,s79.81963865710213212878
116_61,s1.01613234631611537573,s2.48576626262624778008,s259.82231668693952997273
116_62,s3.07423248917817426573,s1.28405712501664348579,s259.50954645101978712773
116_63,s1.87662832173419724668,s1.46984216766128050757,s79.74416175822653940486
116_64,s0.84946238204998103516,s3.89649078417736882685,s79.84808298157940953388
116_65,s-0.00799636680150333200,s3.10132996434321484003,s259.84042071242129168240
116_66,s2.93282475143387300065,s0.27284711063111311002,s79.80626396340130668250
116_67,s1.78246638097040577264,s4.53969310492029443083,s79.81180259396762721735
116_68,s-0.00801013223558015054,s1.89078648307273833318,s259.83722808777042700967
116_69,s1.75253682613615469066,s5.12872033708041019651,s80.06266438920914652044
116_7,s0.84946507152146066844,s2.08244032821448676884,s79.81122520670135145338
116_70,s3.05972063953005424253,s3.12282144904587921630,s259.79129898249084362760
116_71,s1.89977682620275656333,s5.53439761964875387434,s260.06176145148833711573
116_72,s4.90844687965409764985,s1.48872408412441870063,s78.67084302835041853541
116_73,s3.07577378915981336505,s1.88734203052953097846,s259.99198075232334304019
116_74,s3.90969312679376468367,s2.70766038195562064317,s79.91260187301020323503
116_75,s-0.00796762802656482069,s2.49605307070290205473,s259.81133897279846678430
116_76,s2.04365002698395370473,s2.48685253117984261806,s259.84476581922353943810
116_77,s5.00482435876761488913,s5.54105960262503050018,s260.47510302608623078413
116_78,s3.91000042280439874531,s2.10241417777768946351,s79.99154553964081060258
116_79,s-0.00417625943261623177,s5.74727004396074914183,s293.63779330072884476976
116_8,s5.05031147150463066708,s0.16371561391854508316,s77.64502586872657730055
116_80,s1.87438311571991889082,s2.67625890301477431521,s79.83875432710271979886
116_81,s2.04617811366234869652,s1.88546782947185098678,s259.82029709268192618765
116_82,s2.04265707726227008223,s3.72193354614007398951,s259.85308142212920756720
116_83,s2.93146442635832871204,s5.53758659523737595265,s260.03033265149451835896
116_84,s3.96552740632193323478,s5.54080002245449421139,s260.05579466004769528809
116_85,s3.83802056863039098289,s4.54110297025122289227,s79.86257921949953697549
116_86,s3.91633883648353009477,s3.31524247888180845223,s79.78074961739849868536
116_87,s5.89538301494509564549,s1.48522220318946440720,s79.96294759588334954969
116_88,s5.13832660303912547306,s0.57945486093899534197,s259.93748777016844542231
116_89,s1.02005272611671293781,s0.68062644403293770523,s259.84777104736895125825
116_9,s5.03602063059485605123,s3.75008417211062106134,s259.68898191507719275251
116_90,s5.89249570747751860722,s5.72695448875390322740,s75.94202781345592256912
116_91,s3.82185746211755361657,s5.13434292216678134224,s80.05109859610126932239
116_92,s5.89241596325609062745,s3.17382680723556154234,s65.01639126886379926873
116_93,s5.84395950353158788459,s2.30087841253989555668,s81.01785468229218167835
116_94,s1.87290441912095184662,s3.90917454857871948803,s79.85269188417078112252
116_95,s2.76099082661956174434,s5.72321864247379696877,s80.00514205132662937103
116_96,s3.08013074824342858449,s0.68600871031492616225,s259.78208339164689277823
116_97,s4.93991915251339985815,s2.71371243609385093265,s79.62824071535413850143
116_98,s3.05281417042169511689,s2.51452646286746395177,s259.91138289890409396321
116_99,s5.10135876494409590265,s3.10471931327403405376,s245.01347133220474461268
117_0,s4.21559069431537558614,s5.79883501010246149576,s259.82349574120030410995
117_1,s3.18408037288190515213,s5.79770849807843990931,s259.67132439386023179395
117_10,s4.06743715625711566020,s3.56931004317796185532,s80.11838613586462543026
117_100,s5.26625812638272794430,s4.59140172006205204980,s259.92905430087091644964
117_101,s3.12079773539142868444,s2.31587677026793947732,s80.05497706613198261039
117_102,s6.12051504655414557732,s5.98414688820665752189,s78.19237074371250173499
117_103,s4.08410797779578871314,s2.36144133283649937383,s80.06839305268397311011
117_104,s3.13976247086990456481,s1.71497371193620073981,s80.09256005928017430051
117_105,s0.70552846249352096919,s6.02092400919874659593,s119.09764950269601513355
117_106,s3.18970033240347650150,s0.53197541529686354078,s80.12227457800702268287
117_107,s2.17130280871891212513,s5.20593892928462675940,s259.00707431779073885991
117_108,s5.09596575970346066242,s2.37034831515005084412,s80.01338176075114461128
117_109,s1.11542400377966788305,s0.52824306441926738298,s80.35658304310754829203
117_11,s1.23571563434990072672,s2.12097075432520121296,s259.72650526018992422905
117_110,s2.09363548113542607965,s2.31067798932828960545,s79.72580928835907343455
117_111,s0.22696308803887885186,s0.33935284450577951620,s254.99151465881936928781
117_112,s6.12183745823180380796,s2.97056530178950151111,s79.99876102764193319672
117_113,s5.31210633001429943789,s0.38938549613869283261,s75.86484873789078164918
117_114,s5.15720531407606053165,s1.76039047661704595171,s79.95332931853272384615
117_115,s2.15414118848027813513,s0.52822858670188632679,s80.14086738347828031692
117_116,s0.98429066829346034684,s5.48974161180080511002,s79.06121446737131464033
117_12,s1.98881064498846082955,s5.98468452594835742531,s77.77800284621446280653
117_13,s3.01399135940529960820,s5.98285130119788899350,s79.26627346652355754486
117_14,s2.12806051826628594981,s1.11724244924584881211,s79.90126627514808888009
117_15,s5.09600821232455825083,s3.57948438901386767341,s80.01889322950273708557
117_16,s4.39374118530560409113,s0.34064468730738001190,s255.87709117260089897172
117_17,s1.15700897481139208800,s3.34793114213259368483,s259.75635369140809416422
117_18,s1.06946939282158681728,s2.32544658472090803869,s79.73663896250479865557
117_19,s1.03266306377287819807,s4.80958797201892807038,s79.06129694460901191633
117_2,s5.09468000483358540720,s5.39045879918864390135,s79.92003590624989328717
117_20,s1.02359921050238167339,s4.15760119034163455609,s79.06352149830757980453
117_21,s1.07565116021847773098,s1.71473414419184133628,s79.88285939984922379153
117_22,s2.10698549083289643491,s1.70974837793417311360,s79.91064581958551116259
117_23,s1.07262876758177805314,s5.90544534571154411395,s257.77779247900230075174
117_24,s4.07098768105502450965,s4.78233687541286567324,s79.94208694080538180060
117_25,s5.24960754406986573883,s5.79894718122713737074,s259.94089574954318777600
117_26,s6.12179846301825669741,s1.76151429131644099435,s79.94739733071958198707
117_27,s3.03966866461552642775,s3.55570729474364810585,s80.11851248589152874047
117_28,s2.00350391773933012018,s5.39138824922003312423,s78.99669557089180216281
117_29,s2.06534008729911677804,s2.94462091494540212366,s79.74278627555946741268
117_3,s2.01176255922585101032,s3.54311470856580523758,s79.79090758176977260518
117_30,s4.23887645029897086602,s2.78130151252434210107,s260.01837151731115227449
117_31,s5.26435079444014508709,s3.38163228479793342984,s260.00070752237809301732
117_32,s4.23888300884587465589,s3.99063633910461224019,s259.99761539217240624566
117_33,s5.41076330073221889450,s0.80262343738355912404,s259.94806330731080379337
117_34,s6.12181274257980057030,s3.57480023227819820875,s79.99976994661057005942
117_35,s3.03976812248521977011,s2.95005537938207895721,s80.11268797112245465541
117_36,s3.36042672207283832364,s0.34605267075726170445,s260.11369872478485376632
117_37,s6.12180570013130243012,s1.09597551499860346169,s79.94822812346899354452
117_38,s2.27827708908920278930,s1.52652500818455094667,s260.09564617767046001973
117_39,s5.24478347917414744472,s1.10853985925164844062,s79.94661747057745060374
117_4,s2.01743886985962372904,s4.80286520096687130632,s79.01130328699758820221
117_40,s4.25218286036742565415,s2.16129822353026757042,s260.01273399779029205092
117_41,s0.25597774643864917854,s3.36733335227243513188,s258.53239166798766746069
117_42,s3.03882188860263857677,s5.37859717272215487327,s79.26485582840479082734
117_43,s5.09622758556542532205,s4.18395765300351651916,s79.99921259187965461024
117_44,s1.19446750533307732844,s4.59244628259433795847,s259.01117722390767994511
117_45,s3.21095682660238823658,s3.37352604632207508928,s260.11744385819179115060
117_46,s4.34465706982192045871,s1.53201705946019228755,s259.94775766351017409761
117_47,s0.21689517762260310252,s4.59377844332520890447,s259.06269023215975266794
117_48,s1.26388841968481990818,s0.93415024535319335364,s259.81705784694577232585
117_49,s0.21646634839299577768,s2.12850282782354183198,s259.73926348302529731882
117_5,s6.12179288427241452553,s4.78658233485862627532,s79.92903525735499670191
117_50,s2.32560637922091029139,s0.34611825834542658820,s260.12981647508263449708
117_51,s6.12177006210691487809,s5.39037021357874301941,s79.94219370443198613430
117_52,s3.04347166481523112580,s4.18578959632759328713,s79.19059573552692654630
117_53,s5.07878229655076385285,s5.98228336779456348893,s79.77708096170715634798
