id,x,y,deg
090_83,s2.459928035736084,s-1.6613274812698364,s158.30686950683594
090_84,s2.3946757316589355,s-0.2659548819065094,s338.105712890625
090_85,s2.4593935012817383,s-0.50753253698349,s158.10552978515625
090_86,s2.393470287322998,s0.8867979049682617,s338.1109924316406
090_87,s2.458116292953491,s0.6452576518058777,s158.10931396484375
090_88,s2.390570640563965,s2.039843797683716,s338.1107177734375
090_89,s2.456446409225464,s1.7978155612945557,s158.11097717285156
091_0,s-2.362720489501953,s-1.9909038543701172,s196.74465942382812
091_1,s-2.604128837585449,s-2.691223382949829,s16.754451751708984
091_2,s-2.4029290676116943,s-1.1002496480941772,s196.73764038085938
091_3,s-2.6026971340179443,s-1.852341890335083,s16.918750762939453
091_4,s-2.4032669067382812,s-0.19853854179382324,s196.50067138671875
091_5,s-2.604321241378784,s-0.951937735080719,s16.735769271850586
091_6,s-2.398805618286133,s0.7008012533187866,s196.3329620361328
091_7,s-2.6039822101593018,s-0.04938007891178131,s16.49956512451172
091_8,s-2.3927087783813477,s1.6003516912460327,s196.33291625976562
091_9,s-2.6005561351776123,s0.8510996103286743,s16.460514068603516
091_10,s-2.602552890777588,s2.608321189880371,s203.6273193359375
091_11,s-2.618931531906128,s1.7507262229919434,s23.626935958862305
091_12,s-1.595751166343689,s-1.9691156148910522,s196.7447967529297
091_13,s-1.8172351121902466,s-2.6936843395233154,s16.74465560913086
091_14,s-1.6814680099487305,s-1.093795895576477,s196.73765563964844
091_15,s-1.8804981708526611,s-1.8458197116851807,s16.73762321472168
091_16,s-1.6788185834884644,s-0.19360512495040894,s196.36102294921875
091_17,s-1.883000373840332,s-0.944561779499054,s16.5006046295166
091_18,s-1.673343300819397,s0.7049778699874878,s196.33767700195312
091_19,s-1.8791375160217285,s-0.04383787512779236,s16.332921981811523
091_20,s-1.7533016204833984,s1.7093493938446045,s196.3419189453125
091_21,s-1.8735746145248413,s0.8547378778457642,s16.332931518554688
091_22,s-1.8368175029754639,s2.6084680557250977,s196.970947265625
091_23,s-2.0201685428619385,s1.8403863906860352,s16.97098731994629
091_24,s-0.8527094721794128,s-1.9544497728347778,s196.74752807617188
091_25,s-1.0620222091674805,s-2.6938228607177734,s16.747224807739258
091_26,s-0.9570345282554626,s-1.0876693725585938,s196.7411651611328
091_27,s-1.1579307317733765,s-1.8373770713806152,s16.7409725189209
091_28,s-0.9531785249710083,s-0.18918123841285706,s196.36273193359375
091_29,s-1.15873384475708,s-0.9379120469093323,s16.361892700195312
091_30,s-1.0220739841461182,s0.801245391368866,s196.3404998779297
091_31,s-1.153496265411377,s-0.03943943977355957,s16.339550018310547
091_32,s-1.0584661960601807,s1.7173693180084229,s196.34185791015625
091_33,s-1.244645595550537,s0.9444307088851929,s16.341861724853516
091_34,s-1.1277552843093872,s2.608461618423462,s196.96780395507812
091_35,s-1.319252848625183,s1.8501863479614258,s16.968904495239258
091_36,s-0.13112550973892212,s-1.9379903078079224,s196.7477569580078
091_37,s-0.32689017057418823,s-2.6938679218292236,s16.747718811035156
091_38,s-0.21802875399589539,s-1.0772331953048706,s196.74122619628906
091_39,s-0.4263331890106201,s-1.8179068565368652,s16.741209030151367
091_40,s-0.2943055033683777,s-0.09811317920684814,s196.36300659179688
091_41,s-0.4317322373390198,s-0.9310052394866943,s16.362958908081055
091_42,s-0.3171636462211609,s0.8163378238677979,s196.34042358398438
091_43,s-0.5070614814758301,s0.047978565096855164,s16.34046745300293
091_44,s-0.3648340106010437,s1.7699674367904663,s194.4300994873047
091_45,s-0.54712975025177,s0.9573547840118408,s16.341489791870117
091_46,s-0.3140336573123932,s2.6083667278289795,s196.966552734375
091_47,s-0.5692476034164429,s1.927129864692688,s16.967018127441406
091_48,s0.5756064653396606,s-1.9307712316513062,s196.747802734375
091_49,s0.3858156204223633,s-2.6939287185668945,s16.747758865356445
091_50,s0.4445837438106537,s-0.9608543515205383,s196.74114990234375
091_51,s0.31683462858200073,s-1.7997280359268188,s16.7412109375
091_52,s0.4267476797103882,s-0.034459784626960754,s196.29811096191406
091_53,s0.24288752675056458,s-0.8111011981964111,s16.363008499145508
091_54,s0.37530118227005005,s0.9724122285842896,s194.42776489257812
091_55,s0.22646914422512054,s0.11543206870555878,s16.33991050720215
091_56,s0.5390771627426147,s1.8307043313980103,s185.5417022705078
091_57,s0.18017148971557617,s1.128745198249817,s14.428993225097656
091_58,s0.5284403562545776,s2.6079978942871094,s199.99871826171875
091_59,s0.261165589094162,s2.0156455039978027,s16.966548919677734
091_60,s1.2130107879638672,s-1.8509615659713745,s196.7516632080078
091_61,s1.088754415512085,s-2.693927526473999,s16.751623153686523
091_62,s1.1421245336532593,s-0.93655925989151,s196.2922821044922
091_63,s0.9608633518218994,s-1.717919945716858,s16.741104125976562
091_64,s1.0815486907958984,s0.08249546587467194,s194.42636108398438
091_65,s0.9419988393783569,s-0.7866570353507996,s16.297134399414062
091_66,s1.18075692653656,s1.0095348358154297,s187.8116455078125
091_67,s0.8864227533340454,s0.23883329331874847,s14.427664756774902
091_68,s1.4252554178237915,s1.852069616317749,s180.1248016357422
091_69,s1.0040243864059448,s1.196173906326294,s5.54166316986084
091_70,s1.4357870817184448,s2.607985496520996,s199.24392700195312
091_71,s1.137155532836914,s2.065241813659668,s19.083784103393555
091_72,s1.8564897775650024,s-1.8717507123947144,s199.22935485839844
091_73,s1.7456930875778198,s-2.6935129165649414,s19.229326248168945
091_74,s1.7675755023956299,s-0.8416379690170288,s194.42318725585938
091_75,s1.644622802734375,s-1.7170096635818481,s15.179366111755371
091_76,s1.825032114982605,s0.09655728936195374,s190.54714965820312
091_77,s1.572452425956726,s-0.6852883696556091,s14.426031112670898
091_78,s1.9982227087020874,s0.9875131845474243,s183.95999145507812
091_79,s1.6393907070159912,s0.2763659954071045,s7.811609745025635
091_80,s2.2655231952667236,s1.8076202869415283,s180.95391845703125
091_81,s1.834547758102417,s1.1917463541030884,s0.12477389723062515
091_82,s2.4409265518188477,s2.602752923965454,s193.14910888671875
091_83,s2.0482752323150635,s2.03808856010437,s12.129386901855469
091_84,s2.464517116546631,s-1.8294072151184082,s201.9628143310547
091_85,s2.4296929836273193,s-2.693228244781494,s22.117111206054688
091_86,s2.450087785720825,s-0.8986867666244507,s194.60537719726562
091_87,s2.2425968647003174,s-1.6715770959854126,s14.423279762268066
091_88,s2.444939613342285,s0.12533754110336304,s190.5732879638672
091_89,s2.2508115768432617,s-0.7275083661079407,s10.569875717163086
091_90,s2.468306064605713,s0.9225011467933655,s203.63055419921875
092_0,s-2.349574089050293,s-1.9725438356399536,s196.60910034179688
092_1,s-2.579158067703247,s-2.6887857913970947,s16.614856719970703
092_2,s-2.378572702407837,s-1.0767382383346558,s196.54949951171875
092_3,s-2.578616142272949,s-1.830866813659668,s16.81336212158203
092_4,s-2.3787057399749756,s-0.17318150401115417,s196.41197204589844
092_5,s-2.5794265270233154,s-0.927740216255188,s16.54501724243164
092_6,s-2.3744466304779053,s0.7284614443778992,s196.22018432617188
092_7,s-2.579230785369873,s-0.023726940155029297,s16.41147232055664
092_8,s-2.3680825233459473,s1.630737543106079,s196.2191619873047
092_9,s-2.576122283935547,s0.8786187171936035,s16.52808380126953
092_10,s-2.572542190551758,s2.633883476257324,s203.62875366210938
092_11,s-2.59439754486084,s1.781549334526062,s23.62820816040039
092_12,s-1.595794677734375,s-1.956902265548706,s196.60989379882812
092_13,s-1.8124334812164307,s-2.688977003097534,s16.609298706054688
092_14,s-1.6604849100112915,s-1.0729069709777832,s196.54920959472656
092_15,s-1.860031008720398,s-1.8266743421554565,s16.549423217773438
092_16,s-1.657901644706726,s-0.17064617574214935,s196.28024291992188
092_17,s-1.86143958568573,s-0.9233943223953247,s16.411941528320312
092_18,s-1.6525853872299194,s0.7301596999168396,s196.2201690673828
092_19,s-1.8580453395843506,s-0.020476117730140686,s16.22016716003418
092_20,s-1.7261059284210205,s1.729457974433899,s196.30116271972656
092_21,s-1.8525054454803467,s0.8803160786628723,s16.219192504882812
092_22,s-1.8067995309829712,s2.634243965148926,s196.32736206054688
092_23,s-1.9921520948410034,s1.8600878715515137,s16.327390670776367
092_24,s-0.8595598936080933,s-1.9460400342941284,s196.61001586914062
092_25,s-1.0671902894973755,s-2.6891374588012695,s16.6099853515625
092_26,s-0.9396868944168091,s-1.0691410303115845,s196.5484619140625
092_27,s-1.1408872604370117,s-1.8208892345428467,s16.549175262451172
092_28,s-0.9358412027359009,s-0.16858205199241638,s196.28042602539062
092_29,s-1.140759825706482,s-0.9191258549690247,s16.2803955078125
092_30,s-0.9996781349182129,s0.8183504343032837,s196.2867889404297
092_31,s-1.1359843015670776,s-0.018412873148918152,s16.220266342163086
092_32,s-1.0251426696777344,s1.7269823551177979,s196.30111694335938
092_33,s-1.2187837362289429,s0.9627355933189392,s16.301111221313477
092_34,s-1.1194511651992798,s2.634251117706299,s196.306884765625
092_35,s-1.3007423877716064,s1.854790449142456,s16.306865692138672
092_36,s-0.13540929555892944,s-1.9385385513305664,s196.61026000976562
092_37,s-0.3368600010871887,s-2.689202308654785,s16.610164642333984
092_38,s-0.21578241884708405,s-1.0637435913085938,s196.54763793945312
092_39,s-0.41832441091537476,s-1.8138552904129028,s16.548431396484375
092_40,s-0.2704818546772003,s-0.0906716138124466,s196.285888671875
092_41,s-0.41684839129447937,s-0.9137395024299622,s16.283260345458984
092_42,s-0.29697445034980774,s0.816203236579895,s196.2867889404297
092_43,s-0.4916797876358032,s0.053086623549461365,s16.286760330200195
092_44,s-0.36552637815475464,s1.7753512859344482,s196.30076599121094
092_45,s-0.517937958240509,s0.9600450396537781,s16.300792694091797
092_46,s-0.3492952287197113,s2.6342358589172363,s196.30665588378906
092_47,s-0.5833248496055603,s1.9200643301010132,s16.306812286376953
092_48,s0.5750373005867004,s-1.926830530166626,s196.6107177734375
092_49,s0.38320547342300415,s-2.689267873764038,s16.610658645629883
092_50,s0.4611970782279968,s-0.9802913665771484,s196.54754638671875
092_51,s0.3122336268424988,s-1.7961666584014893,s16.547616958618164
092_52,s0.4431362450122833,s-0.06830714643001556,s196.2857666015625
092_53,s0.24991954863071442,s-0.8332811594009399,s16.285839080810547
092_54,s0.3670605421066284,s0.9045900106430054,s196.28616333007812
092_55,s0.2249305248260498,s0.0763254314661026,s16.286623001098633
092_56,s0.40722227096557617,s1.7950232028961182,s194.1351318359375
092_57,s0.16691985726356506,s1.0545157194137573,s16.299240112304688
092_58,s0.4657374918460846,s2.6341662406921387,s196.30569458007812
092_59,s0.20493561029434204,s1.9531280994415283,s16.306516647338867
092_60,s1.2368830442428589,s-1.8750754594802856,s196.61082458496094
092_61,s1.087318778038025,s-2.689276933670044,s16.610740661621094
092_62,s1.1581474542617798,s-0.9708482623100281,s196.2848663330078
092_63,s0.9716471433639526,s-1.745131492614746,s16.547210693359375
092_64,s1.0984984636306763,s0.026958182454109192,s195.39614868164062
092_65,s0.9580582976341248,s-0.8209210634231567,s16.284915924072266
092_66,s1.1300151348114014,s0.9354430437088013,s193.88206481933594
092_67,s0.8974738717079163,s0.18024739623069763,s16.285123825073242
092_68,s1.237164855003357,s1.846296787261963,s188.03562927246094
092_69,s0.9354451298713684,s1.093732476234436,s14.13461971282959
092_70,s1.3119417428970337,s2.6335291862487793,s200.61497497558594
092_71,s1.0365140438079834,s2.0275659561157227,s14.885123252868652
092_72,s1.9065059423446655,s-1.892730951309204,s197.1291046142578
092_73,s1.748424768447876,s-2.6891493797302246,s17.129039764404297
092_74,s1.7940534353256226,s-0.8960455656051636,s195.38731384277344
092_75,s1.6612437963485718,s-1.7505098581314087,s15.388484954833984
092_76,s1.818335771560669,s0.02322971820831299,s193.87918090820312
092_77,s1.5963064432144165,s-0.7429999113082886,s15.39595890045166
092_78,s1.8982619047164917,s1.0263701677322388,s187.10498046875
092_79,s1.6247107982635498,s0.18142424523830414,s13.880722045898438
092_80,s2.177269458770752,s1.8273630142211914,s186.3899688720703
092_81,s1.724653959274292,s1.206298828125,s7.105085849761963
092_82,s2.2567298412323,s2.634894847869873,s193.61273193359375
092_83,s1.9410079717636108,s2.0616865158081055,s11.03820514678955
092_84,s2.5114047527313232,s-1.8319730758666992,s202.57882690429688
092_85,s2.4788126945495605,s-2.6886794567108154,s22.603242874145508
092_86,s2.49702787399292,s-0.9208383560180664,s195.3906707763672
092_87,s2.2880430221557617,s-1.6778733730316162,s15.385525703430176
092_88,s2.4947056770324707,s0.025406762957572937,s193.879150390625
092_89,s2.2934775352478027,s-0.7631317377090454,s13.879164695739746
092_90,s2.513681411743164,s1.1403712034225464,s203.5968017578125
092_91,s2.2973039150238037,s0.2081684172153473,s7.538679599761963
093_0,s-2.3324966430664062,s-1.9612503051757812,s196.58053588867188
093_1,s-2.5671818256378174,s-2.671543598175049,s16.581317901611328
093_2,s-2.367058515548706,s-1.0660364627838135,s196.5511932373047
093_3,s-2.5655574798583984,s-1.821099877357483,s16.561113357543945
093_4,s-2.3674566745758057,s-0.1611289232969284,s196.33924865722656
093_5,s-2.5680274963378906,s-0.9170882701873779,s16.549373626708984
093_6,s-2.364316940307617,s0.742514967918396,s196.20082092285156
093_7,s-2.5677456855773926,s-0.011403605341911316,s16.338083267211914
093_8,s-2.3566792011260986,s1.6508322954177856,s196.20106506347656
093_9,s-2.5646040439605713,s0.8929290175437927,s16.300445556640625
093_10,s-2.5571792125701904,s2.6502737998962402,s203.6271514892578
093_11,s-2.5830018520355225,s1.8017137050628662,s23.626495361328125
093_12,s-1.5807629823684692,s-1.9465358257293701,s196.66419982910156
093_13,s-1.7958232164382935,s-2.6798877716064453,s16.6641902923584
093_14,s-1.6505998373031616,s-1.062656283378601,s196.55050659179688
093_15,s-1.8492993116378784,s-1.8174455165863037,s16.55050277709961
093_16,s-1.6492851972579956,s-0.1593768298625946,s196.3098602294922
093_17,s-1.8516157865524292,s-0.9128620624542236,s16.33921241760254
093_18,s-1.6451958417892456,s0.7431654930114746,s196.2133331298828
093_19,s-1.8495588302612305,s-0.009125664830207825,s16.20081329345703
093_20,s-1.7118982076644897,s1.734686255455017,s196.3709259033203
093_21,s-1.8451098203659058,s0.8933882713317871,s16.201045989990234
093_22,s-1.8005982637405396,s2.6506073474884033,s196.38397216796875
093_23,s-1.9764350652694702,s1.865464210510254,s16.383962631225586
093_24,s-0.8458511233329773,s-1.936095118522644,s196.70042419433594
093_25,s-1.0519673824310303,s-2.679943084716797,s16.699949264526367
093_26,s-0.931593656539917,s-1.059409499168396,s196.5720977783203
093_27,s-1.1316379308700562,s-1.8122767210006714,s16.571996688842773
093_28,s-0.9292815327644348,s-0.15764924883842468,s196.31979370117188
093_29,s-1.1327201128005981,s-0.9095366597175598,s16.319150924682617
093_30,s-0.9883293509483337,s0.8229803442955017,s196.3344268798828
093_31,s-1.1295523643493652,s-0.00753253698348999,s16.236974716186523
093_32,s-1.0119738578796387,s1.73390793800354,s196.3708953857422
093_33,s-1.203786849975586,s0.9683178663253784,s16.37089729309082
093_34,s-1.1242302656173706,s2.650611162185669,s196.37539672851562
093_35,s-1.295099139213562,s1.8592138290405273,s16.375385284423828
093_36,s-0.12346041202545166,s-1.927903652191162,s196.701171875
093_37,s-0.32281315326690674,s-2.6799919605255127,s16.70111656188965
093_38,s-0.20893588662147522,s-1.052950382232666,s196.5722198486328
093_39,s-0.41016727685928345,s-1.8043590784072876,s16.572181701660156
093_40,s-0.2608887851238251,s-0.08424341678619385,s196.33433532714844
093_41,s-0.41003990173339844,s-0.9031239151954651,s16.33200454711914
093_42,s-0.28417158126831055,s0.8234626054763794,s196.33441162109375
093_43,s-0.4784417748451233,s0.06043112277984619,s16.334407806396484
093_44,s-0.3504957854747772,s1.7806624174118042,s196.37060546875
093_45,s-0.5038498044013977,s0.9675626158714294,s16.370615005493164
093_46,s-0.3815402090549469,s2.6505985260009766,s196.3751678466797
093_47,s-0.5986081957817078,s1.9162547588348389,s16.375247955322266
093_48,s0.5870475172996521,s-1.9189043045043945,s196.7020263671875
093_49,s0.3951350152492523,s-2.6800646781921387,s16.701969146728516
093_50,s0.4699239730834961,s-0.9805676937103271,s196.5722198486328
093_51,s0.31646305322647095,s-1.7905614376068115,s16.57221794128418
093_52,s0.4483075737953186,s-0.06956695020198822,s196.33428955078125
093_53,s0.2556599974632263,s-0.8346070647239685,s16.33431625366211
093_54,s0.3780123293399811,s0.901252269744873,s196.33389282226562
093_55,s0.23399533331394196,s0.07605703175067902,s16.33432388305664
093_56,s0.3779118061065674,s1.8062095642089844,s196.36923217773438
093_57,s0.17766404151916504,s1.0510172843933105,s16.369258880615234
093_58,s0.41415518522262573,s2.650651216506958,s195.94651794433594
093_59,s0.16342589259147644,s1.9516855478286743,s16.374692916870117
093_60,s1.25469172000885,s-1.8725136518478394,s196.7021484375
093_61,s1.100791096687317,s-2.680074453353882,s16.702085494995117
093_62,s1.1652958393096924,s-0.969282329082489,s196.33363342285156
093_63,s0.9807047843933105,s-1.7451822757720947,s16.572158813476562
093_64,s1.1063300371170044,s0.019266366958618164,s195.80979919433594
093_65,s0.9650785326957703,s-0.8195255994796753,s16.333898544311523
093_66,s1.1089359521865845,s0.9291945695877075,s195.94656372070312
093_67,s0.9055877923965454,s0.17099834978580475,s16.323617935180664
093_68,s1.1858927011489868,s1.8240187168121338,s190.89791870117188
093_69,s0.9081698060035706,s1.0804197788238525,s16.366985321044922
093_70,s1.2609915733337402,s2.6508359909057617,s195.26834106445312
093_71,s0.9727561473846436,s1.9923787117004395,s15.721869468688965
093_72,s1.9237091541290283,s-1.8820794820785522,s197.41189575195312
093_73,s1.770097255706787,s-2.6799070835113525,s17.411840438842773
093_74,s1.809280276298523,s-0.89866042137146,s195.54893493652344
093_75,s1.6704223155975342,s-1.7434087991714478,s15.727928161621094
093_76,s1.8154513835906982,s0.01500055193901062,s195.51992797851562
093_77,s1.6104116439819336,s-0.746113657951355,s15.743722915649414
093_78,s1.8746730089187622,s0.9784536957740784,s190.87213134765625
093_79,s1.617207646369934,s0.16760118305683136,s15.566858291625977
093_80,s2.0130739212036133,s1.825374960899353,s189.39979553222656
093_81,s1.68961763381958,s1.1465871334075928,s10.872472763061523
093_82,s2.122206687927246,s2.6509780883789062,s194.66653442382812
093_83,s1.8163344860076904,s2.000872850418091,s13.884885787963867
093_84,s2.530979633331299,s-1.8257359266281128,s202.99436950683594
093_85,s2.5014548301696777,s-2.679595947265625,s23.024232864379883
093_86,s2.5119855403900146,s-0.9115238785743713,s195.98129272460938
093_87,s2.3063206672668457,s-1.6722875833511353,s15.548393249511719
093_88,s2.5158467292785645,s0.0031446218490600586,s195.5198516845703
093_89,s2.312134027481079,s-0.758813202381134,s15.519901275634766
093_90,s2.5092508792877197,s1.016730785369873,s190.87220764160156
093_91,s2.3111448287963867,s0.17302358150482178,s10.872135162353516
093_92,s2.52301287651062,s1.8114981651306152,s204.3625030517578
094_0,s-2.3203542232513428,s-1.9545438289642334,s196.50067138671875
094_1,s-2.5530786514282227,s-2.668138265609741,s16.502138137817383
094_2,s-2.3532965183258057,s-1.0585826635360718,s196.44288635253906
094_3,s-2.5525379180908203,s-1.8142869472503662,s16.499576568603516
094_4,s-2.3535284996032715,s-0.15357770025730133,s196.34605407714844
094_5,s-2.553924798965454,s-0.9092401266098022,s16.44167137145996
094_6,s-2.3520700931549072,s0.7509695291519165,s196.2726287841797
094_7,s-2.553819179534912,s-0.0038729310035705566,s16.34524917602539
094_8,s-2.3427836894989014,s1.6679511070251465,s196.27259826660156
094_9,s-2.5526678562164307,s0.9028008580207825,s16.21177101135254
094_10,s-2.540457248687744,s2.6644415855407715,s203.62835693359375
094_11,s-2.569056272506714,s1.8185577392578125,s23.627826690673828
094_12,s-1.5682752132415771,s-1.9408724308013916,s196.5009765625
094_13,s-1.7854386568069458,s-2.673591375350952,s16.500896453857422
094_14,s-1.6377815008163452,s-1.0564380884170532,s196.4427947998047
094_15,s-1.8372992277145386,s-1.8115918636322021,s16.44278907775879
094_16,s-1.6372475624084473,s-0.15214428305625916,s196.33572387695312
094_17,s-1.8383898735046387,s-0.9066981077194214,s16.346006393432617
094_18,s-1.6353068351745605,s0.7518391609191895,s196.27908325195312
094_19,s-1.837538480758667,s-0.002157241106033325,s16.272653579711914
094_20,s-1.699630618095398,s1.7385717630386353,s196.37648010253906
094_21,s-1.835386872291565,s0.9018104672431946,s16.272605895996094
094_22,s-1.7914924621582031,s2.6647377014160156,s196.4728546142578
094_23,s-1.9592546224594116,s1.8708847761154175,s16.472867965698242
094_24,s-0.8312646150588989,s-1.9315712451934814,s196.50196838378906
094_25,s-1.0408072471618652,s-2.6736509799957275,s16.501689910888672
094_26,s-0.9210887551307678,s-1.0542380809783936,s196.44631958007812
094_27,s-1.1212563514709473,s-1.808546543121338,s16.446264266967773
094_28,s-0.9200350642204285,s-0.15067288279533386,s196.3398895263672
094_29,s-1.1217292547225952,s-0.9044727683067322,s16.338613510131836
094_30,s-0.9772698879241943,s0.8265895843505859,s196.3540496826172
094_31,s-1.1203243732452393,s-0.0007437765598297119,s16.288137435913086
094_32,s-1.0030156373977661,s1.7418947219848633,s196.37722778320312
094_33,s-1.191462755203247,s0.9722194671630859,s16.37650489807129
094_34,s-1.119916319847107,s2.664761543273926,s196.39230346679688
094_35,s-1.2856947183609009,s1.8673186302185059,s16.39227867126465
094_36,s-0.11152039468288422,s-1.9166412353515625,s196.5022430419922
094_37,s-0.30887189507484436,s-2.6737024784088135,s16.5021915435791
094_38,s-0.19614848494529724,s-1.0386755466461182,s196.4462890625
094_39,s-0.39690619707107544,s-1.792257308959961,s16.446304321289062
094_40,s-0.24226520955562592,s-0.07683542370796204,s196.35397338867188
094_41,s-0.39677098393440247,s-0.8889304995536804,s16.34467124938965
094_42,s-0.27440744638442993,s0.8317471146583557,s196.35411071777344
094_43,s-0.4661966562271118,s0.06590685248374939,s16.354074478149414
094_44,s-0.33270519971847534,s1.7777055501937866,s196.377197265625
094_45,s-0.49483922123908997,s0.9755468368530273,s16.377187728881836
094_46,s-0.4112222194671631,s2.6647465229034424,s196.3920440673828
094_47,s-0.6078277230262756,s1.9053497314453125,s16.392087936401367
094_48,s0.5977845191955566,s-1.913864254951477,s196.5027618408203
094_49,s0.4027416706085205,s-2.6737570762634277,s16.502695083618164
094_50,s0.4832034111022949,s-0.9832111597061157,s196.4462432861328
094_51,s0.3227366507053375,s-1.7864274978637695,s16.446266174316406
094_52,s0.4548318386077881,s-0.06460689008235931,s196.35406494140625
094_53,s0.26878952980041504,s-0.8375511765480042,s16.354032516479492
094_54,s0.39509543776512146,s0.896653950214386,s196.29852294921875
094_55,s0.24236682057380676,s0.08149965107440948,s16.354061126708984
094_56,s0.3948740065097809,s1.8017114400863647,s196.3771209716797
094_57,s0.1946793794631958,s1.046554446220398,s16.377119064331055
094_58,s0.327316015958786,s2.664705753326416,s196.3915252685547
094_59,s0.11286204308271408,s1.927331566810608,s16.39175033569336
094_60,s1.27358877658844,s-1.8745489120483398,s196.50289916992188
094_61,s1.1105331182479858,s-2.6737663745880127,s16.502798080444336
094_62,s1.1744506359100342,s-0.9716247320175171,s196.39846801757812
094_63,s0.992300271987915,s-1.7489523887634277,s16.445966720581055
094_64,s1.1147935390472412,s0.001171112060546875,s196.05691528320312
094_65,s0.9665438532829285,s-0.8241201639175415,s16.354021072387695
094_66,s1.115919589996338,s0.9078294634819031,s196.22059631347656
094_67,s0.9146953821182251,s0.15193961560726166,s16.220653533935547
094_68,s1.1099334955215454,s1.8201960325241089,s196.3768768310547
094_69,s0.9154162406921387,s1.0580236911773682,s16.376977920532227
094_70,s1.1120381355285645,s2.6647756099700928,s195.95323181152344
094_71,s0.8679126501083374,s1.957568645477295,s16.390766143798828
094_72,s1.9421699047088623,s-1.8738209009170532,s196.5919647216797
094_73,s1.7807215452194214,s-2.673737049102783,s16.59191131591797
094_74,s1.8241561651229858,s-0.9079623222351074,s196.04518127441406
094_75,s1.682025671005249,s-1.7404788732528687,s16.180509567260742
094_76,s1.8273773193359375,s-0.001057252287864685,s196.0570068359375
094_77,s1.6246541738510132,s-0.7571966648101807,s16.056751251220703
094_78,s1.8232370615005493,s0.9122214317321777,s196.21578979492188
094_79,s1.6272940635681152,s0.14970986545085907,s16.215801239013672
094_80,s1.8722552061080933,s1.8341118097305298,s191.6617431640625
094_81,s1.6229875087738037,s1.0624133348464966,s16.306074142456055
094_82,s1.9491162300109863,s2.6647276878356934,s195.8020782470703
094_83,s1.6699649095535278,s2.001591444015503,s15.800737380981445
094_84,s2.5540852546691895,s-1.828739881515503,s203.557373046875
094_85,s2.523158311843872,s-2.673370361328125,s23.56314468383789
094_86,s2.5366225242614746,s-0.9120668172836304,s196.10023498535156
094_87,s2.3278791904449463,s-1.6772503852844238,s16.04486656188965
094_88,s2.5387508869171143,s-0.0029442161321640015,s196.21511840820312
094_89,s2.3366639614105225,s-0.7604666948318481,s16.0570011138916
094_90,s2.5387189388275146,s0.8901508450508118,s196.21583557128906
094_91,s2.329251527786255,s0.14443781971931458,s16.21579360961914
094_92,s2.5311028957366943,s1.9026738405227661,s194.97152709960938
094_93,s2.3349053859710693,s1.057757019996643,s11.661763191223145
095_0,s-2.31829571723938,s-1.9530810117721558,s196.5626220703125
095_1,s-2.5513994693756104,s-2.6655290126800537,s16.567949295043945
095_2,s-2.3516411781311035,s-1.0570909976959229,s196.4735107421875
095_3,s-2.55039119720459,s-1.8128572702407837,s16.4892635345459
095_4,s-2.351877212524414,s-0.15234225988388062,s196.36106872558594
095_5,s-2.5522983074188232,s-0.9078356623649597,s16.471141815185547
095_6,s-2.350374460220337,s0.7518761157989502,s196.2855224609375
095_7,s-2.552217483520508,s-0.0026896297931671143,s16.359439849853516
095_8,s-2.34116530418396,s1.6688463687896729,s196.28587341308594
095_9,s-2.5510647296905518,s0.9038602113723755,s16.229583740234375
095_10,s-2.53965425491333,s2.6660749912261963,s203.6283721923828
095_11,s-2.567427396774292,s1.819401741027832,s23.62789535522461
095_12,s-1.566779375076294,s-1.9390231370925903,s196.5626220703125
095_13,s-1.782962679862976,s-2.6722097396850586,s16.562597274780273
095_14,s-1.6356886625289917,s-1.0547560453414917,s196.47354125976562
095_15,s-1.8351281881332397,s-1.809615135192871,s16.473493576049805
095_16,s-1.6352156400680542,s-0.15092311799526215,s196.36126708984375
095_17,s-1.83639657497406,s-0.9050657153129578,s16.361190795898438
095_18,s-1.6334408521652222,s0.7529603838920593,s196.2926025390625
095_19,s-1.835587501525879,s-0.0009778738021850586,s16.28557777404785
095_20,s-1.6991342306137085,s1.7407029867172241,s196.28622436523438
095_21,s-1.8335564136505127,s0.9028854370117188,s16.285907745361328
095_22,s-1.7903170585632324,s2.666374683380127,s196.54600524902344
095_23,s-1.9582314491271973,s1.8737387657165527,s16.546018600463867
095_24,s-0.8307801485061646,s-1.9294719696044922,s196.56405639648438
095_25,s-1.0390962362289429,s-2.6722989082336426,s16.563642501831055
095_26,s-0.9181635975837708,s-1.05191969871521,s196.47679138183594
095_27,s-1.1183466911315918,s-1.8058218955993652,s16.47675132751465
095_28,s-0.9174308776855469,s-0.14856670796871185,s196.37103271484375
095_29,s-1.118879795074463,s-0.9022647142410278,s16.370227813720703
095_30,s-0.9743470549583435,s0.8279768824577332,s196.3882598876953
095_31,s-1.1178194284439087,s0.0013154596090316772,s16.302871704101562
095_32,s-1.0030120611190796,s1.7425328493118286,s196.42372131347656
095_33,s-1.1909576654434204,s0.9728063941001892,s16.420019149780273
095_34,s-1.1191827058792114,s2.666395425796509,s196.4709014892578
095_35,s-1.2836133241653442,s1.8684138059616089,s16.470901489257812
095_36,s-0.11029861867427826,s-1.9168744087219238,s196.5648956298828
095_37,s-0.3082889914512634,s-2.672351121902466,s16.56485366821289
095_38,s-0.1945262849330902,s-1.038949728012085,s196.47677612304688
