id,x,y,deg
088_79,s-0.11301306496478164,s-0.53455625748116242,s248.56470759721267427
088_80,s2.01783142265073057,s-2.20398392622896822,s70.47256900741041363
088_81,s-0.36377622040557683,s-2.74514252276774684,s69.00630076479546915
088_82,s1.96715242970661830,s1.56420006112081977,s68.64917481968599589
088_83,s-1.58400652080949556,s1.56443715751501533,s68.83863736416348900
088_84,s2.38549777401764995,s-0.13322406705145751,s331.78839134710642611
088_85,s2.46888025607532979,s-0.41775318358888014,s163.85006906982516739
088_86,s2.49720526877823135,s-1.34578250629135310,s343.17822960706718050
088_87,s1.08268652035500357,s-1.61484840725843282,s248.91323190681288224
089_0,s-1.03525629479680537,s0.46430100804356905,s68.82740711385997656
089_1,s1.58609201695081836,s-0.02342454958747334,s248.17559706248960083
089_2,s-0.73378633388449443,s1.59188211492201148,s248.27906632377755614
089_3,s1.58500540390712397,s1.05343741088645371,s248.25242369106265983
089_4,s-1.02774701356123832,s-0.61541801921997230,s68.76264387808610934
089_5,s1.58613103070525674,s-1.63928711992029874,s248.21486994195902298
089_6,s-2.47916794634552762,s-0.82471389134328943,s330.11287475191909380
089_7,s-0.73148554059417881,s-2.17842250371379809,s248.29921247155527908
089_8,s-1.95603010730228921,s1.06008281883347788,s248.46862816256677320
089_9,s-2.48393012391009993,s-1.89837759654890359,s330.19342342812495872
089_10,s2.49994772948221922,s-2.77935964151366477,s68.49796153898768125
089_11,s-2.01475282196350758,s2.11476555323971116,s255.91631476056042516
089_12,s-1.95124101249153048,s0.51999738276964247,s248.99776974638677984
089_13,s-2.44824950396124219,s-0.00566253140083344,s150.13137582823580374
089_14,s-1.96706985377232768,s1.59322570075338277,s250.75337544764852282
089_15,s-0.73175601758713626,s-1.63957108482345215,s248.24275036905336833
089_16,s-0.73255563238841137,s-0.02364744809240454,s248.21292003051448205
089_17,s-0.73333830524903576,s1.05346748393185763,s248.22089102388449078
089_18,s-1.94683815786174930,s-0.55634745456254409,s248.52296021014319649
089_19,s0.17888667131466113,s0.99032450942269801,s68.23792156384531893
089_20,s0.42712622469348099,s-0.56194927118342231,s248.21647972774215418
089_21,s-1.94769780675842297,s-1.09590108924651952,s248.29630563570785284
089_22,s-1.96711569898753535,s-2.70656291064397081,s244.71104247387717123
089_23,s0.18161873550442512,s-2.78001984176539452,s68.21969958455208882
089_24,s1.33943990155904169,s-1.16456514324522331,s68.18687116711393514
089_25,s1.58572440307932050,s0.51476262850218801,s248.29734562973692391
089_26,s-1.03552803465240895,s0.99939284682127127,s67.58954775652534863
089_27,s-2.48582938594796055,s0.24668016761392636,s330.11051493239625643
089_28,s-1.94116094913809856,s-2.17312764750943543,s247.75111881206748876
089_29,s-1.02865728187394256,s-0.07380218003819974,s68.99924058375547986
089_30,s0.18019414339824841,s-1.16418092739903489,s68.24556625305538660
089_31,s-1.02909436825943379,s-1.15853696395688033,s68.06093575517876104
089_32,s-0.73243009646454327,s-0.56235800522669910,s248.24233493331101386
089_33,s0.42690119948319510,s-2.17751781761649532,s248.17530072058866608
089_34,s-1.03126594375765390,s1.53939943488802622,s67.92229563968247419
089_35,s-1.02628397168887275,s-2.23903672983527624,s67.68519955136889621
089_36,s0.18142368859975663,s-2.24149384309805111,s68.21899563603648176
089_37,s1.33971472615473597,s-0.62614426993548611,s68.15064622275293971
089_38,s1.33904206575801976,s-2.24168850625986327,s68.15535107100575374
089_39,s1.33970645720323001,s-0.08734731185062244,s68.25202406149647061
089_40,s2.49839089201071918,s-2.24160141709110228,s68.22287396139338966
089_41,s-1.03485447962327570,s-2.77868434476562065,s68.70227442141860763
089_42,s2.49876993038496664,s0.45124267192235618,s68.20930206405222407
089_43,s0.17935212823951463,s0.45169890474917723,s68.26198404853344925
089_44,s0.42697457629960645,s-0.02342344563216514,s248.21312528392272156
089_45,s0.42553875599917573,s-2.71573614164680599,s247.88629736195335340
089_46,s1.33931520705421359,s-1.70309101715330713,s68.18475190379750472
089_47,s1.33899939288340697,s-2.77999870620981682,s68.23016979963612982
089_48,s0.17976058076606802,s-0.62563020611150810,s68.24330138890417174
089_49,s0.18102184173333913,s2.06635035911550080,s67.68951125710036365
089_50,s0.42704672123013410,s2.13030726279106108,s248.33426778354510134
089_51,s-2.37491737497920496,s-2.22003561737510591,s180.00017844120256427
089_52,s1.33957193039643707,s0.45097756913870235,s68.17765204412876301
089_53,s-2.43368019482560527,s2.18001984176539487,s148.94613528637142963
089_54,s0.42697389091585630,s-1.63898011751226869,s248.20962156633137852
089_55,s2.49843213027683397,s0.99011119579039364,s68.30588164936415296
089_56,s0.42774335320282814,s1.59214266151482042,s248.20686333305457083
089_57,s-1.02677996726440135,s-1.69500660009487625,s69.08888661489305605
089_58,s1.33989718597616392,s0.98956106899389085,s68.17999773778620920
089_59,s-2.44810686488803952,s-1.07363572190126977,s150.18990935771012118
089_60,s2.49833533466673519,s-1.70303791497719481,s68.21496197556852792
089_61,s-0.73210581999877178,s-1.10083621376558694,s248.22278030298875251
089_62,s0.17953978634414011,s-0.08714576842174425,s68.21149950751829749
089_63,s1.58623969781888641,s-1.10056077842352495,s248.18663496334565366
089_64,s1.34013248658769757,s1.52810949319825573,s68.16120758391670620
089_65,s2.50026069096340464,s1.53129608037802600,s68.60053598351183268
089_66,s-1.94350097741099881,s-1.63807476124122386,s249.11663965416016708
089_67,s-2.44740642890978499,s1.07132492436939009,s150.05864707776714795
089_68,s1.34134672601465077,s2.06611397368187699,s67.97354875956338560
089_69,s2.49856775863578306,s-1.16461972339891262,s68.15785313748641272
089_70,s2.49855226586030010,s-0.08746104207654214,s68.16254429160031236
089_71,s-0.73296425352093408,s0.51471671260446539,s248.27004451324404499
089_72,s1.58612267047930322,s-2.17808641804543779,s248.17637033866753882
089_73,s2.49855545034379301,s-0.62577901800485825,s68.24101573839365642
089_74,s1.58510084871739121,s2.13055887961687329,s248.22274771525644610
089_75,s1.58352258367651655,s-2.71577607666168319,s247.75840001904927590
089_76,s0.42771135656950154,s1.05369280798876530,s248.18267552693194489
089_77,s1.58499432282276920,s1.59223666562837796,s248.15067739397071023
089_78,s0.42708837828478841,s-1.10034132186984324,s248.17121801337250986
089_79,s0.17866900678375383,s1.52892464075261536,s68.23433552809851221
089_80,s-0.74092440432387097,s-2.71605445615478747,s246.81757406076260963
089_81,s1.58614159008387756,s-0.56217162140221444,s248.24694290453126655
089_82,s2.49974034986572757,s2.06871057190243945,s67.86227535474455408
089_83,s0.42728397982044963,s0.51534532782477571,s248.12142669547304763
089_84,s-1.02576599191671969,s2.07784723439815444,s67.07909591631880630
089_85,s0.18088615958605941,s-1.70272052583414046,s68.29097047672912879
089_86,s-0.73541753184984138,s2.12996574962256258,s248.48477954800978296
089_87,s-2.50026069096340464,s1.33498392884803008,s329.81175270696894586
089_88,s-1.94743356758216324,s-0.01647454208136334,s248.22477422007813175
090_0,s1.91777370547174697,s-0.67900228458628764,s158.54985001280434176
090_1,s2.45591555237598325,s0.48785746207846198,s158.71745609318600145
090_2,s-2.39179532316723442,s-1.85416609636787766,s157.85303037252865010
090_3,s-0.23606263170642774,s0.46883099402495759,s158.52179548623405481
090_4,s1.37938396596410739,s-0.68210283185512754,s158.50531420805918970
090_5,s-2.57353491467988782,s2.13982477820187045,s235.90049998271891241
090_6,s-1.31982853735487038,s1.62317920340757049,s158.89761375120951925
090_7,s0.29826170780161404,s1.63269754777095044,s158.48081271529616743
090_8,s1.91759833537996460,s0.48327835728926011,s158.65222147311021672
090_9,s-0.77466205659868348,s-0.69075907304679429,s158.40248589208857766
090_10,s-2.45632273439897375,s0.70234936514657320,s338.38314229137500888
090_11,s2.45664959759171175,s-1.83687371153854495,s158.38871463185981270
090_12,s-0.29736872314266494,s-2.76478069248281466,s338.71833474231186756
090_13,s1.31407987015533312,s-0.43740243203180390,s338.62462480169438095
090_14,s0.77549312957689187,s0.72017700072255275,s338.66289980516302194
090_15,s-1.91639104394780846,s-2.77183190058028073,s338.06687890837093846
090_16,s-1.91788207685592127,s-0.45175621426419821,s338.35184304867146921
090_17,s-0.70957987245945631,s2.10555283893329337,s55.39712985696100134
090_18,s1.31424408072605248,s-1.59722133129763222,s338.49845647150874584
090_19,s1.31397648859860383,s0.72451282903916958,s338.65680611779146147
090_20,s-0.84041733040922995,s-1.60528885067069282,s338.40318568040100899
090_21,s1.71333754021171991,s2.17183190058028108,s237.66866497872712216
090_22,s-0.77459826137548249,s0.46607735362646258,s158.43901082667173341
090_23,s-1.91769652746177410,s-1.60821478044664179,s338.36088364676817264
090_24,s-0.83691744452358097,s-2.76772134685004989,s338.49558690574059483
090_25,s-2.39049339619115919,s0.46104422356551322,s158.36750731947770987
090_26,s-1.85186095163180009,s-0.69399189830162822,s158.36104529827167653
090_27,s0.34431223123585764,s2.14351158062641423,s57.10008888442862229
090_28,s0.24119175067255993,s-2.76130080127629896,s338.52798653829165687
090_29,s-0.77511298704864917,s-1.85180614733460414,s158.53030574293129007
090_30,s1.37908547492182043,s0.47899270161694718,s158.65708269722989598
090_31,s0.78088807539009564,s-2.75832335142120799,s338.73748317226846893
090_32,s2.45618074457788449,s-0.67553561529805628,s158.59421137358395981
090_33,s-2.45636491072954133,s-0.45325520499342609,s338.36420931576623161
090_34,s1.85269692312852507,s-0.43333571984709079,s338.62952392883238417
090_35,s-1.37911462332982149,s0.70621305768486975,s338.44923260032817325
090_36,s-0.30194058365636933,s-0.44683861170251049,s338.48202018475586783
090_37,s-1.85799656441207728,s1.61842152092157243,s158.55794896583205400
090_38,s-0.84045853088680877,s0.70880960720428188,s338.50215343338993534
090_39,s1.41859939331194962,s2.12968380364236420,s57.06730280454171833
090_40,s1.91805748033674739,s-1.83877197706478102,s158.41453457316973186
090_41,s1.31927769563836672,s-2.75466135073267493,s338.54607070887345799
090_42,s0.30255851260828925,s-0.68671548441752661,s158.42002124608603708
090_43,s0.84085337095602930,s-1.84285790920563253,s158.46901011488694166
090_44,s0.63061839088199589,s2.16328832969697560,s237.05608471243547797
090_45,s-1.49042471252658237,s2.15251838621108282,s235.27569078001965863
090_46,s-2.45644379595189122,s-1.60929445186006026,s338.30720944289896579
090_47,s2.39217768012983800,s-1.59172789996172637,s338.26895017426511458
090_48,s0.84107438128172973,s-0.68461076152647660,s158.42457718490481966
090_49,s-2.39026465615574057,s-0.69528496281428742,s158.30850690067538267
090_50,s-1.85315806806525774,s-1.85670295811748587,s158.47045471875674139
090_51,s0.23658630461415203,s-0.44414977553190332,s338.48780427348020794
090_52,s-1.37519883642677931,s-2.77115341378156721,s338.73129327027879754
090_53,s-1.31320833458631991,s-0.69243553284928283,s158.35678812772457036
090_54,s-0.42774743646186425,s2.15336604233231199,s237.10741077588366466
090_55,s0.84071218569769934,s0.47489451320611620,s158.61077418633840352
090_56,s-2.45585795624691627,s-2.76902679151707742,s338.34610731360766067
090_57,s-0.30182887011456266,s-1.60340368086100504,s338.40525085753392887
090_58,s-1.85190196207568092,s0.46252879047420431,s158.35777054615093107
090_59,s-0.84072827629567548,s-0.44903591929324999,s338.39133978252914403
090_60,s1.85248956842238743,s0.72884145500553044,s338.66154777980614199
090_61,s1.85833214739652641,s-2.75249141711655509,s338.53911323037095826
090_62,s-0.23597328027312206,s-0.68875841148392158,s158.40723056725997253
090_63,s-1.91778159806482451,s0.70412942705072323,s338.39314546074388090
090_64,s-0.77952914623994851,s1.62672818197095137,s158.57120155232755110
090_65,s-0.23648190587832935,s-1.84866829431494706,s158.52889285980140244
090_66,s-0.30176688428397463,s0.71196773843408512,s338.56914254858753566
090_67,s-2.45459668947958942,s1.59067445383507633,s158.48281756111853724
090_68,s1.91492782344351786,s1.64939879580373239,s159.12152514985754692
090_69,s1.37960431601358136,s-1.84068802354193739,s158.39079904284471922
090_70,s2.39042689950364551,s-0.43100333245586059,s338.22991784104965518
090_71,s0.30258115759175347,s0.47164096718562609,s158.47457215641546213
090_72,s0.30220626421749125,s-1.84559913446757617,s158.51089509044604142
090_73,s1.85295519880197501,s-1.59431032241330284,s338.54952619658303092
090_74,s2.45514111910241972,s1.65423965904387305,s159.06391689025511482
090_75,s-1.37914286625656657,s-1.60687084213624853,s338.35247576535289227
090_76,s-0.24072372538975514,s1.62970981966050510,s158.54076802695567494
090_77,s0.83596979141335803,s1.63749578323925049,s158.92133446797856777
090_78,s-1.37945386917701818,s-0.45048388786138871,s338.31770413165600075
090_79,s0.77542940738255994,s-0.44119468178804327,s338.57947934116447186
090_80,s2.38962802991247258,s0.73092484515965461,s338.16244669554129132
090_81,s-1.31332654491711742,s0.46402854549828237,s158.36017016833494608
090_82,s0.23673178138314455,s-1.60142308635201602,s338.41726488823360341
090_83,s0.77529745270883199,s-1.59932189756579413,s338.42478223273155891
090_84,s0.23697480593667286,s0.71584635817591091,s338.65602302636415288
090_85,s2.44644378298318532,s-2.72933575323225108,s338.39114608909102344
090_86,s-1.31416627397822605,s-1.85503830497839761,s158.49877911436348654
090_87,s2.57353491467988782,s2.04847404539295841,s56.73048944412829542
090_88,s1.37472470869738683,s1.64486601496503737,s159.09051933434918169
090_89,s-1.78305040811571525,s2.08687664134392659,s55.62571883193790967
091_0,s2.06625245473323726,s-0.95958340019285271,s248.06983033696383245
091_1,s1.78193276328931738,s1.02659949808267914,s68.24353871160248275
091_2,s2.48828866809982685,s2.20475940093866685,s202.14527004988289605
091_3,s0.62475505839520007,s-0.58937474838181825,s68.25331199348835298
091_4,s0.43751574062861315,s-2.80475940093866694,s61.89276192687130163
091_5,s-2.59890645622529082,s-1.60307553071482189,s248.31564535406664618
091_6,s1.78222628600015343,s-0.05081761765494923,s68.20682708137070449
091_7,s-1.44236140609081143,s-1.60293010628863231,s248.24743440955174378
091_8,s-1.68609738364849782,s-1.12886124453003545,s68.27116731048441522
091_9,s-2.59978630491094975,s0.01288030438783128,s248.17111968649388132
091_10,s1.78247842579166682,s-1.66656393379326184,s68.17210290233130365
091_11,s-0.28808295824945901,s1.08973113611280326,s248.25255789033360543
091_12,s-1.68720733015961177,s0.48662470065746849,s68.20567694592176622
091_13,s-1.68677755132256868,s-0.59030070245150401,s68.26579235763070130
091_14,s-0.66261240319236736,s-2.79607372041146540,s61.89289941184629384
091_15,s1.78268766803079837,s-1.12778070767776062,s68.23252853298174614
091_16,s-1.68550845008221373,s-1.66743096023972304,s68.25226747795670690
091_17,s0.86899009884394129,s-1.60174227151170689,s247.85470818331810960
091_18,s-2.59974494820782542,s1.62837785702940119,s248.19301518724884659
091_19,s0.86926215061133993,s1.62826752433847344,s248.24862740018741647
091_20,s0.62461604736914889,s0.48758197359844657,s68.21614130296748613
091_21,s-1.68714614870737822,s-0.05191298192357233,s68.20538609931639940
091_22,s-1.44370955284591274,s0.01261384617745498,s248.25124675302396327
091_23,s-0.53091692410113200,s-0.05185563002822913,s68.25424325907469836
091_24,s-0.28768104358315782,s0.55127832512743880,s248.22938917079187604
091_25,s0.86997028134495713,s-0.52568218848679282,s248.20622698878892720
091_26,s0.62456205228461148,s-0.05105097908637772,s68.18304567604640454
091_27,s1.78158647515147317,s1.56520750689639021,s68.24646587576120282
091_28,s-2.59982595997570520,s-2.14104028143851499,s247.78545477019449095
091_29,s2.60158834531675254,s-2.76030280726767918,s62.02065741124154385
091_30,s0.62556283064391416,s-1.66629111230392590,s68.29670372104189369
091_31,s0.60536391516703281,s-2.21425210671722938,s67.05872461888215241
091_32,s0.86863666964253472,s2.16669568688663583,s248.28058056672662701
091_33,s-1.68740154284706723,s1.56402769121876029,s68.19291218379021302
091_34,s-0.53886947654092365,s-2.21475140262209713,s67.05859901824088354
091_35,s-1.68960876169966756,s-2.20820429947116104,s67.78546390545787403
091_36,s-0.53024534881812957,s-0.59064364510489320,s68.26006012922401567
091_37,s-1.44413526585162599,s1.62834437458126025,s248.19414739179464391
091_38,s-0.28787175522713382,s-1.06418839387556630,s248.19906629212664484
091_39,s-1.68727799681296986,s1.02526143302612116,s68.20579369975384054
091_40,s2.06673195143983079,s1.19455106590193894,s248.45668956635063296
091_41,s2.06451829541478382,s1.73336584250339709,s248.54754958301191436
091_42,s-0.53139076811326369,s0.48665289648712090,s68.24162012303882818
091_43,s2.06628419832001686,s-1.49885285267956347,s248.34374979921710747
091_44,s-2.59965186987264740,s-0.52587587637961597,s248.25791187013672356
091_45,s0.87026846046200490,s-1.06433674765679509,s248.25612977456751196
091_46,s-2.60158834531675254,s-2.75799979190239108,s241.89373090147680045
091_47,s1.81141538371557287,s-2.18589810676206486,s74.41284753382568340
091_48,s-0.52970868436181318,s-1.12964354289032953,s68.23082923030376890
091_49,s-1.44421487235286516,s1.08983103948066784,s248.18890352795833110
091_50,s-0.29621931996062861,s-2.15457352780461653,s247.05851356587504597
091_51,s2.06853745570984593,s-0.42045773446168272,s247.85934432432139829
091_52,s0.62396654602536272,s1.56461498605036664,s68.21260525202686154
091_53,s-2.59970284328369505,s0.55130152190763138,s248.20686267712275708
091_54,s0.84801361317350377,s-2.15407330913544293,s247.05865967529757654
091_55,s1.78468051696657759,s-2.75955346810345326,s242.02065949982670645
091_56,s-1.44459636812299608,s-2.14484343478897133,s247.05864559931973190
091_57,s-1.44318206283974537,s-0.52592371279387551,s248.25873930770401898
091_58,s-2.59975415259752030,s1.08983264836412319,s248.20223523953904987
091_59,s-0.53171453462035601,s1.56369215993670552,s68.19770875071593252
091_60,s1.78202082676558593,s0.48785913881446108,s68.25250926160262566
091_61,s-0.28854815973911424,s2.16673668932050356,s248.26241940952510845
091_62,s0.86964947910256707,s0.55127856177828460,s248.23263201582267357
091_63,s-1.44384654958937153,s2.16700088584458106,s248.14417096463549228
091_64,s1.53641363850139978,s-2.79931968002346832,s62.47781290425971434
091_65,s-0.28786632216306235,s-0.52566627720599501,s248.19706114572301203
091_66,s0.68623395937493259,s-2.76521416902758110,s242.47791364413171777
091_67,s-2.59939791253036301,s-1.06421518863812237,s248.19222175482906323
091_68,s-1.68736421448883944,s2.10275130692832901,s68.18748870181238431
091_69,s-0.41553001568114084,s-2.75798792625312172,s241.89278859378060815
091_70,s-0.28730666855649323,s-1.60304494777768203,s248.32263004046129140
091_71,s-0.53156307181371465,s2.10214862045785100,s68.16416427256322663
091_72,s0.86987329505993205,s0.01282022982814588,s248.21145524609602262
091_73,s-1.44273870187995490,s-1.06436776135289768,s248.23174206906247719
091_74,s0.86950045523181085,s1.08989190972615058,s248.19752155477107181
091_75,s1.81771846322101038,s2.08323935381071745,s60.69106107644117998
091_76,s-0.52924622066441607,s-1.66829786976338768,s68.24778928088976215
091_77,s0.62563298272838042,s2.10204128336320784,s67.81704285573643176
091_78,s2.06824691243951708,s0.65636508193384258,s248.24585493353541210
091_79,s-2.59973062332744043,s2.16687278603554656,s248.20152585796859057
091_80,s-1.44411858800552917,s0.55118121449445712,s248.23389071296165298
091_81,s-1.75563942878292489,s-2.79607611096826281,s61.89330248921800148
091_82,s-0.28828149077900600,s1.62842241750189376,s248.18905417972308669
091_83,s-0.53165714851481471,s1.02512826255275735,s68.20575041878463196
091_84,s-0.28768915391482025,s0.01294243509025218,s248.16381421246302352
091_85,s1.78239792764726057,s-0.58928080104748326,s68.22635118638623908
091_86,s0.62429501103950080,s1.02620761816675721,s68.25295489456240716
091_87,s0.62504431076483380,s-1.12801911013242040,s68.20793473575587029
091_88,s-1.50855629156513626,s-2.75798907563560691,s241.89288121577087054
091_89,s2.10690428615706438,s-2.08035502268398487,s242.02072546272245290
091_90,s2.06872720664745291,s0.11635008811903957,s248.48893517770903827
092_0,s-1.73146548377520837,s-0.57362601331885377,s68.74099087238857919
092_1,s2.09316916472324355,s-0.86013699221698181,s250.62478101420617804
092_2,s0.78631258372606982,s1.41437814095373349,s257.70779543133312472
092_3,s-0.32733566243211304,s1.13535340111477523,s247.67397688673946732
092_4,s1.87509106952974358,s-2.13428656876642098,s243.37720114150909012
092_5,s1.77957671739122958,s-0.49274737632832322,s71.47569659036665257
092_6,s-0.32874868396984536,s1.67539401524936027,s249.34585447302470129
092_7,s-0.58231366095269332,s0.52906865805038239,s67.79176688516051286
092_8,s-0.57358004058167433,s-0.58084835069473584,s67.96950249699671076
092_9,s-1.48179000655775339,s-2.18615107318726665,s247.14072601806662988
092_10,s-1.48171874043385277,s0.57034962023014535,s247.79282753322587496
092_11,s-2.63558038580883025,s1.11118198531077939,s248.35446362208060123
092_12,s2.63481887728757336,s2.22876684586781693,s66.31497045971832449
092_13,s-2.63561318462482497,s-1.63762366864788134,s248.89807742762252474
092_14,s-1.72819919031439428,s-1.67821903806481076,s68.89810259036340767
092_15,s1.74203016355018114,s-1.60015343936859322,s67.87898344014321594
092_16,s1.81268761658015554,s-2.78869099810313159,s243.37819501449700965
092_17,s-2.63671822982792570,s-2.79130929986327114,s243.58775509921602520
092_18,s-2.63567650707072687,s0.02709385869440438,s247.94575806926596329
092_19,s2.63572320347125011,s-2.05040927770674308,s63.31102086971653620
092_20,s-0.55510905803306110,s2.15835670394856827,s66.45512987718296927
092_21,s-1.48665269488721052,s1.68081580719416279,s247.51959271479458380
092_22,s-0.40922584316602895,s-2.78860671777294744,s243.37142919335994407
092_23,s2.63671822982792570,s1.11415384454944166,s77.70758858046141881
092_24,s2.08200394317397297,s-1.37719879313404614,s243.26362892813409644
092_25,s-1.49171249113148963,s1.14148540928447262,s247.81069187042203339
092_26,s1.76512534342825367,s2.22592996309108582,s246.31502179010013265
092_27,s1.78144629853366721,s1.44195968548812359,s75.42181953388842430
092_28,s1.50685093059996067,s0.91068292888569491,s77.70764912253525836
092_29,s-0.32571121299842176,s0.02605750234911008,s249.56435730887520208
092_30,s-1.72704677401701745,s-1.14380583200448349,s67.33413672961872010
092_31,s-0.57137510826343518,s-0.04232302510497752,s67.95241702202416434
092_32,s-1.72982404482530105,s1.61911004609178311,s67.24008983491161473
092_33,s-2.63552319539497049,s-0.53791262073706758,s248.74101103157784109
092_34,s2.63567839746984056,s-0.06321890144590522,s75.46437841429656146
092_35,s-0.34039529460290247,s0.59233532780317599,s247.78038545275416027
092_36,s0.55215711337392737,s-2.23902473387053469,s64.70375355280344820
092_37,s-0.31716390199633288,s-1.06550978944869157,s249.89106748750967313
092_38,s0.60930603544558859,s1.03034609483261330,s62.60568130471597215
092_39,s0.57954051957566333,s-1.65835955359325871,s67.88436828979564552
092_40,s-0.57174250590665066,s-1.68017024823676908,s67.88420018152736191
092_41,s-1.72726805245296045,s-0.03281771219317612,s67.94575980806783377
092_42,s0.79830324974860911,s2.01188421376973992,s246.39411226854099368
092_43,s-2.63575915056182186,s1.68612852372787603,s247.24010083017287798
092_44,s0.84750849981676279,s0.60165279455017084,s257.70764497813718208
092_45,s1.77511111426123303,s-1.04815982463764001,s68.04848027701262936
092_46,s1.78610813513355815,s0.04148935383379258,s67.08332271697595672
092_47,s1.73420108415084195,s1.01466396817937721,s257.70758789421472557
092_48,s-0.29627499425615006,s2.23317116812298266,s244.90447872999527590
092_49,s-2.63573628483716149,s-2.17201171120231518,s247.42337893655519565
092_50,s0.59730576536255009,s-1.10435702207714681,s69.89105276150544910
092_51,s-0.57901480194735677,s1.06890147645618905,s67.81100751554555472
092_52,s-0.32368899221810726,s-0.50574576963825835,s247.19082624724015318
092_53,s-1.48557922720840274,s0.03111021602690008,s247.94581343179552846
092_54,s0.61322853973818070,s1.62708981591147683,s71.56041201763042636
092_55,s-1.77892448767803746,s-2.81713302649550990,s63.58766275834125992
092_56,s0.88352160385281986,s0.09889973600160758,s246.56770321551547909
092_57,s2.04819332964082257,s-0.33717142397519501,s255.46640489941816554
092_58,s0.67510524280014328,s2.22942117750814628,s66.39411305566011379
092_59,s-0.32546569617230547,s-1.60538267940881907,s247.88436933676271678
092_60,s2.63569649518456917,s-2.77741047119931572,s63.37816373852146512
092_61,s-1.72375069024597227,s0.50679767052611335,s67.83761002898688730
092_62,s-0.65524300652024370,s-2.83305530237228620,s63.37137582973502958
092_63,s-0.57505375802627468,s1.60811503995908178,s67.62811132753404308
092_64,s-1.71485914489567604,s2.16430064121771792,s67.81044791861260990
092_65,s-2.63573535536833692,s-1.07431418274165069,s247.42956235769412388
092_66,s-2.63567218104435330,s0.57337607965637793,s247.98136088035275293
092_67,s2.07365380557791834,s0.49409417266580630,s255.46933572081894681
092_68,s0.58508896102189278,s0.50905352662772907,s68.29624076337778149
092_69,s-1.73491985160869699,s1.07663811955595490,s68.35429204907703138
092_70,s0.44097982106033323,s-2.80898327838237272,s63.37142211418237281
092_71,s-0.58818609412609635,s-2.22472227316602655,s67.14049175661014601
092_72,s-1.48359138194671547,s-1.61097814428194974,s247.88420504127913091
092_73,s-1.72439833204293547,s-2.24678402432395163,s67.14085424753841380
092_74,s1.56665313046315102,s-2.83317116812298231,s63.37328220023941583
092_75,s-2.63557212296042653,s2.22309542447297215,s249.10933818932693384
092_76,s1.52170794476941973,s2.16889086677061371,s66.31548457358115911
092_77,s-1.53231733330060749,s-2.77213650723255434,s243.37136021952122178
092_78,s0.59211965447861337,s-0.02587465367160242,s69.56440071911555378
092_79,s1.62812809460405772,s-2.17964539186257955,s63.72602138429914476
092_80,s0.59061853653662011,s-0.57153872925386229,s67.87890359607445134
092_81,s0.68700122047788836,s-2.76453080717251876,s243.37297572197647355
092_82,s-1.48787638745616357,s-0.50748004587816131,s247.96949913558668754
092_83,s-1.45681713969529225,s2.22926317907467197,s246.45856068619417556
092_84,s0.85468143416013553,s-0.46362695224263972,s250.79361315735110338
092_85,s0.86705902088914633,s-0.99464655741411356,s248.19468478259358335
092_86,s-0.56778491691284705,s-1.14217610244971857,s67.68430768172414957
092_87,s-1.47967355055591043,s-1.07200644816588397,s247.79727192515514389
092_88,s2.10030019403511670,s1.62580255476418167,s293.60686791641063564
092_89,s0.83888311825488637,s-1.55148436109066190,s247.87897488235981314
092_90,s0.80052199794596768,s-2.19055728419462259,s243.72601977837737763
092_91,s-0.33694514015993254,s-2.16822378424229356,s244.70375887664818038
093_0,s0.33446921412003078,s-2.04241949753510266,s158.09149824174392052
093_1,s-1.96439371748702607,s1.84078072966633122,s24.64051666075749836
093_2,s-2.48375574675890132,s1.20496245250304490,s156.96948656768313413
093_3,s-0.84237202064816785,s-2.95769446163771521,s337.41681866124258704
093_4,s-1.38880468325525852,s-2.07299534699768673,s158.05000224625689498
093_5,s-1.38792437459044038,s-0.92018030172975374,s157.97781955390320263
093_6,s-1.94586156632279916,s-2.05925474416681586,s156.66237493870147546
093_7,s-0.99946534131599662,s0.51647460954024571,s346.97909313667503284
093_8,s-2.54483010681735511,s-2.95448430002246587,s340.46628011304312622
093_9,s-1.45114240749374734,s-0.67459422657948009,s336.97218560552812505
093_10,s-1.37738763843047263,s1.44168701550018419,s347.00604229383321808
093_11,s-1.95775898289831707,s0.26432417437100869,s160.77947085850269104
093_12,s1.79286972969530645,s2.35777637862143274,s154.38031321737679491
093_13,s-1.45318275818482756,s-1.83110534195220076,s337.97787830365223272
093_14,s0.86062983519925285,s0.25562012097527859,s157.94686048630475739
093_15,s-2.00523561153922980,s-2.95780552753639547,s336.66227418813826944
093_16,s2.50374450734122078,s-0.73488139220852045,s333.00579364003453975
093_17,s0.30589919867161569,s-0.90143750677503154,s158.09105328077680497
093_18,s-0.26876231795186295,s-2.95758763083042275,s338.53151456720684109
093_19,s-0.78068608158129005,s-2.05260404913478745,s157.41673389238439995
093_20,s-0.41605058847132964,s0.51665224787075414,s346.97811713733068473
093_21,s2.55431079771238068,s1.24842227543951068,s153.27308080497806486
093_22,s0.87658317429750476,s-0.88957640130557347,s157.95144018978712097
093_23,s0.87313366195764874,s-2.04367766830700059,s158.05580170309411869
093_24,s-0.09778345053335454,s1.58137289645492007,s344.77234610577062313
093_25,s-0.29324168278886481,s2.35786570674810747,s164.77235872774662084
093_26,s2.50707197553476213,s-2.95880026818512931,s333.26857595911968701
