id,x,y,deg
036_3,s-0.31206748803704437156,s-0.74897561665666556596,s336.85607923531864571487
036_4,s0.88024716775918976364,s1.28376903856028490303,s156.33223013581596205768
036_5,s0.89912492205625227371,s0.15186411461448293125,s156.49792108988080485688
036_6,s0.84158546108817844367,s0.39568665050443851960,s336.33223016314457254339
036_7,s-1.47690786219735814555,s-1.88385454221830062060,s335.87752680267993810048
036_8,s-0.33171926005935920001,s0.38594457359460954127,s336.85607979389931188052
036_9,s-1.47559945977661199912,s0.39224826121351075159,s336.70356211683429137338
036_10,s-0.84478638212375634087,s0.14356690867277713264,s156.48012108485281146386
036_11,s-0.27239960700744819677,s0.14308416143421803790,s156.85607924570459204006
036_12,s0.25223448326274411357,s0.39161214056219872948,s336.85608193330506310303
036_13,s1.47690786219735814555,s0.14753742238400194275,s156.14744380292029291013
036_14,s-1.47690357745186995331,s-0.74760660675075074622,s336.16852737349677227030
036_15,s-0.84167828290985891027,s-0.99532052718961550042,s156.38485423462995527188
036_16,s1.47669734171804312162,s1.28385454221830075383,s155.93502285511146965291
036_17,s-1.42096860553747994516,s-0.99220471317211988982,s155.87752655451313898993
036_18,s0.27247734585997390733,s-0.74307097522539400369,s336.85608142264942443944
036_19,s-1.46436883850095989068,s1.28110423797285344349,s155.98516834747812254136
036_20,s0.31155414515228269101,s0.14875173095745444773,s156.85608144663183338707
036_21,s-0.88030879350520763182,s-1.88374524973335222278,s336.38485423349339953347
036_22,s0.27799958740817948266,s-1.88365863766224594933,s336.85608143968613603647
036_23,s0.84943195851537300900,s-1.88368805388385096578,s336.68728239329436746630
036_24,s-0.90304346693062953477,s0.38732535849042115661,s336.67883493267777339497
036_25,s-1.41777204007129209451,s0.14730839275366414132,s156.16875672846964562268
036_26,s-0.25274783713200887902,s-0.99183602825656080881,s156.85607898823366213037
036_27,s-0.89924059779218934452,s-0.75174561328750999500,s336.47536428428878707564
036_28,s1.45240177866851727373,s-1.88116460961616138725,s336.45031359017190197847
036_29,s0.33179700630595249100,s-0.98593138373752464698,s156.85608143849930229408
036_30,s-0.84943527893029679987,s1.28370279973473144786,s156.67883495757729406250
036_31,s1.42093605579769710623,s0.39187478849699974859,s335.93502325287283838406
036_32,s0.84474246994475821193,s-0.74352997643693585772,s336.49793133770532449489
036_33,s-0.29182462923010432654,s-1.88365871470470747084,s336.85607895572013603669
036_34,s1.41781575892581002130,s-0.74721550872301523150,s336.14789833331792578974
036_35,s1.47558673494980951979,s-0.99220803020060466260,s156.69499136340658651534
037_0,s0.71947652444467358190,s-0.20954538799483996003,s147.92035880968376204692
037_1,s-1.06655746632502923532,s1.22196251466016425624,s293.62937771769082928586
037_2,s-1.52725766981098365349,s0.18335967504871544809,s23.62937773071891811583
037_3,s-1.43626653212770905022,s-0.18832925595463156920,s149.03210063636558402322
037_4,s-0.22034248946197315666,s0.71736327398802990363,s219.85464116710099347074
037_5,s-0.52938056778722297757,s-0.14581882773504944995,s2.49386968020938404322
037_6,s1.37229815402348864772,s-1.41978109366512028622,s16.89153053080155331145
037_7,s1.52907020716789165959,s-1.94172755021480525350,s336.37062224925642794915
037_8,s0.29660111733163835313,s0.95486438038518484106,s220.18106578283465069035
037_9,s0.75332349013822785810,s1.34172755021480516469,s180.68032106410097981097
037_10,s1.64077870997636043882,s1.11233307975796558154,s57.46221889897749690590
037_11,s-0.29376870892069723018,s-1.83436536349054124528,s293.62937798427816460389
037_12,s-0.14124287351617695330,s1.22175426895777494707,s293.60526358857907780475
037_13,s-0.00646692932015064791,s-1.35941466312149561446,s33.29861163223854703119
037_14,s-1.64077870997636043882,s1.25483183162985167947,s235.31016248856852257632
037_15,s-1.01731738907580515630,s0.52133638358223122200,s65.96497627302780131231
037_16,s0.57944375173888784669,s-1.83436535825531721322,s113.62937799092802038103
037_17,s-1.63594044024427276440,s-1.11847463270811964264,s283.47800125790598713138
037_18,s0.33188248923664592782,s-1.07342349725911545555,s244.99283185675321306007
037_19,s0.01817340336460925368,s-0.80809707103534178518,s329.60915943549383655409
037_20,s0.97882608657208336478,s0.25221792538148113394,s195.37253643800767122229
037_21,s-0.93198485086964621971,s-0.51688031734486450386,s110.34561322288917040169
037_22,s1.49560896234620566148,s0.29457520270103004778,s333.72721037044220793177
037_23,s-1.21420678701503592656,s-1.57365418693160097341,s328.79317817430023751513
037_24,s0.06869367039807734721,s-0.12794472785683586036,s40.64419531676345798132
037_25,s-0.68047652290686244658,s-0.60266436040853132994,s285.12794847140571619093
037_26,s-1.13199431594534360990,s-0.12618348898558917615,s321.39558451051277643273
037_27,s0.86257723421404486341,s-0.63806481532919090416,s194.65573686179644141703
037_28,s1.12598971689642080030,s-1.84683788494175993300,s52.44017169055848626158
037_29,s-1.52672109459670735099,s-1.94168512933712511526,s23.40926350697543867341
037_30,s1.10570095589726724583,s0.53867241086605421874,s0.68032136718758584593
037_31,s-0.62198689813949148419,s-1.48709194974137148826,s8.13122651960338238553
037_32,s1.53225305029223179965,s0.01913917028128323677,s155.10265151879710288085
037_33,s1.52907020766918644306,s-0.86113454060815841640,s336.37062227909723333141
037_34,s-0.64786327040807534239,s0.75645673423527870494,s339.56677593989309116296
037_35,s0.58377272815258363092,s0.11137187993320063484,s39.85464103557882964424
037_36,s-0.66800261736531063583,s-1.83436536281287954075,s113.62937771687822419153
038_0,s0.69659814123817487275,s-1.82137240531997757209,s114.86520905467806130673
038_1,s0.90215773194646087241,s-0.55736132560927065249,s156.70985088913852223413
038_2,s0.97746240732311207022,s-0.23206239716140147911,s292.99151049207739561098
038_3,s1.11399271524726972693,s-1.83710530902305646528,s246.37062228506272276718
038_4,s-0.65423067769128051552,s0.79242537167410154186,s251.11861064597360382322
038_5,s-0.00735154331401396792,s-0.51647856322927698791,s105.57643618991009759611
038_6,s-0.23318569167809996556,s-0.10122827443655497970,s329.36406733847633176993
038_7,s1.54355055837722221490,s-1.37768270987063323751,s200.14897940411009358286
038_8,s0.70951084690428944945,s1.25358798448957298177,s66.37062264005975009695
038_9,s0.45873669809966732824,s0.47471201032170423639,s149.36406727963981211360
038_10,s0.30903547723743540754,s0.77195268523238924629,s22.75843143026933290685
038_11,s-1.16273257498544357880,s-1.76533781337873008077,s119.37530478159594338194
038_12,s-1.05430363562125894994,s-0.37161969436204128625,s68.61263719456184162482
038_13,s1.13912791505964561267,s1.25358798841674889957,s293.62937772209971853954
038_14,s0.69352401754599568573,s-0.07766225024735667892,s113.17930596674447940586
038_15,s-0.79435575112062739578,s-1.94272115195549055500,s341.33250658886078099385
038_16,s-0.91209567859649254284,s0.66063075944130433825,s70.84759383491102369135
038_17,s1.34733540615674973751,s0.90112488050709527165,s154.90583445791105532408
038_18,s-0.76462625643200399228,s1.25138504156972563131,s112.71285739898095812350
038_19,s-0.40454971683344098654,s1.34272115195549091027,s209.60035310634560801191
038_20,s-1.31982265256064468240,s-0.87920842734259518902,s204.09155227989066361260
038_21,s-1.64657778222805317725,s1.25356147193837141884,s293.61854553437893855516
038_22,s-0.70850406449214675675,s-0.95247237392633610220,s161.37061800639278885683
038_23,s-0.52826445678806932538,s-0.18434580369199748962,s146.46549773988002129954
038_24,s-1.53921773696736563508,s-0.75623741479649131403,s23.62937953510031263704
038_25,s0.26550493386063811485,s-1.05657507680288764718,s336.70985085233439804142
038_26,s-1.53450264787167967029,s-1.27720899987505953632,s158.37706949246287990718
038_27,s1.48001912678647795651,s-0.57545349879381435532,s330.65025915679802892555
038_28,s-0.75550783629946216546,s0.19156208730227300419,s294.01473384437986169360
038_29,s0.76861126696429971084,s-1.49278879316944457223,s333.10946344405147101497
038_30,s-0.15374346329032656522,s-0.95562584046314968944,s156.77832311263401265933
038_31,s-0.99924174410762478526,s0.24718390175982071777,s114.01473515181774587290
038_32,s0.73168626857198870717,s0.85217133313597792643,s193.84920253688486013743
038_33,s1.49806086115896386346,s-0.84440896833030598678,s144.09081378487735491944
038_34,s-1.53921775846499797602,s0.37403071797945303123,s23.62937728068480325305
038_35,s-0.26664163569831994538,s-1.93042298628646502578,s337.61574620546707592439
038_36,s1.64657778222805317725,s0.37456974171765422543,s112.99151053718229320566
038_37,s0.35807368465373351496,s-1.31542927617920391015,s157.61574646027759172284
039_0,s0.69912605764152047083,s-0.98194113760725176832,s248.78762163292822151561
039_1,s-1.57395090409732363312,s-1.06836717773822709177,s202.49648280033144942536
039_2,s-1.57666215669389608856,s0.25208152830477947859,s156.37062226922640206794
039_3,s-1.07817857721598353571,s-0.99773130603802817618,s338.56974781995330658901
039_4,s1.64392348326499648792,s-0.53700840062913113293,s68.15324679577588540269
039_5,s-1.00001561028261720665,s-1.24857680537823267919,s162.75905313404661001186
039_6,s1.02494852587813989331,s0.08270221031348309881,s248.15324671692664537659
039_7,s1.52279900948600044330,s0.43775299166181297350,s204.72970440014057658118
039_8,s1.06414867312797967180,s1.26187325608191147630,s290.79056662796557475303
039_9,s-1.14189157635436511207,s0.92277018111267017364,s251.65845720525445017302
039_10,s-1.49111715680194545364,s1.26842763601844810140,s293.62937772425254934205
039_11,s0.77029213272909491383,s-0.00882627382327150038,s67.63421128923150149603
039_12,s-1.57666215666346931634,s-1.95241106968148736556,s23.62937771790385710347
039_13,s-0.06089188351669761606,s0.68075649931992099351,s25.92023314203813910694
039_14,s-0.65074235887129006084,s-1.84504888225922014655,s113.62937772445073392191
039_15,s0.26924952990662959218,s0.61972728764186457706,s247.63421129365272577161
039_16,s0.46326070933597629509,s-1.84504888236806707802,s113.62937772633608801698
039_17,s0.52073459041479064346,s1.21953049364946508604,s235.97394320824284363880
039_18,s-1.23469707977438925006,s0.32016274283435458559,s294.65139468957715962460
039_19,s1.64391653086721767352,s-1.07528708047205201481,s68.23948580301623678679
039_20,s1.20098108433161465669,s0.51069483237902246753,s65.15776268281794614268
039_21,s0.24926930600350949430,s-0.30642581925597389692,s196.40983869455715193908
039_22,s0.69676182898875849148,s-0.44093715583145970394,s248.17204084974918032458
039_23,s0.57493804186310015769,s-1.57867711629598095335,s291.73310173309459969460
039_24,s-1.48034958375460545810,s0.62042165053364584093,s31.41342075432643454747
039_25,s-0.07866079007503931630,s-0.82262323812427906589,s236.86214618825724187445
039_26,s-1.64392348326499648792,s-0.71868139381125240028,s294.73215763394563282418
039_27,s1.44157911250686954219,s-1.48230418027877552944,s211.32305525146750824206
039_28,s-0.68906372229556467346,s1.35241106968148705469,s205.92033604478294250839
039_29,s0.25756176177125317261,s1.19688503711470883850,s60.64317710662275118239
039_30,s0.94788246520739216638,s-1.84416778886863830245,s246.73310121823450913325
039_31,s-0.19914107767866892629,s0.38828443070936918824,s203.94576183447679795790
039_32,s1.53681436171970098314,s0.85615676019588304868,s336.37062227118383361812
039_33,s0.10465536370697008095,s-1.34707924752143304303,s157.55274257044732166833
039_34,s-0.74415463754685939879,s0.13510292471944548853,s241.57962830297162781790
039_35,s-1.05861581438569096747,s-0.06664473470070270134,s114.43820405987762001132
039_36,s-0.46137204373031309723,s-1.05965407723248628002,s23.80974034145590678690
039_37,s-0.52066484162327419938,s-1.30494740086137550605,s203.55542642447164780606
039_38,s-0.15887629959250512690,s-0.53909422928061645486,s61.57944863599029616807
040_0,s-1.68963210340790448427,s-0.24789443215918147145,s252.06047298049188043478
040_1,s0.95390633981816097542,s-0.55266849696675524051,s252.15140578300793094968
040_2,s0.16469084778826978410,s1.04505156497264195536,s252.21718222286480681760
040_3,s-0.01155972837944690620,s0.49552927432127924501,s72.21717684950134241717
040_4,s0.86949891912907995017,s0.49312312162125415682,s72.21718222335995562844
040_5,s-0.13320063224889791553,s-0.89203790767097579373,s72.21919442267879674091
040_6,s-0.69702576608071775688,s1.05740554350589577304,s252.21717684327171582481
040_7,s1.68966630690418528893,s-1.08920656700115325854,s72.15140576895994684037
040_8,s0.01143936436820679366,s-1.09594796417799233978,s252.21921973243001957599
040_9,s-0.95381184278019215395,s-0.04741269229174635558,s72.06047294267696656789
040_10,s-0.06357325682428420499,s-0.17000318916455556262,s72.21918557619387968316
040_11,s0.13307301309638819298,s0.29161414828043202840,s252.21718220890875272744
040_12,s-0.93079678020953704465,s0.67060984981552884676,s72.06047292906883683372
040_13,s1.68966630684864704826,s-0.35124000765851104422,s72.15140575155757574066
040_14,s-1.68971657691537502366,s1.25589437152781435714,s246.37088240138879768892
040_15,s0.98620778033902123383,s0.20186413218697635275,s252.15140570605964853712
040_16,s1.69095491367487138490,s1.23471962894974152114,s62.58873801669871284048
040_17,s-0.83731906084693386028,s-0.33976942890762007465,s252.21918558849836244917
040_18,s0.84251916189119280265,s-1.88236335233785467835,s246.37062226909458217960
040_19,s-0.86977789416422712776,s-1.09349358806035668046,s252.22349484005607678228
040_20,s0.69769742054476291404,s-1.65740271871445221663,s72.21921973240050363074
040_21,s0.92994474574355023844,s-1.27019272332721433472,s252.15140577633877683184
040_22,s-0.98652234170188579654,s-0.80184359441138097768,s72.06047306803819196830
040_23,s-1.04215672127643133038,s-1.61019255795633298156,s72.06047292680121074682
040_24,s0.82050242845582366247,s-0.95623920901059988875,s72.21916450446529722740
040_25,s0.06315630681717769590,s-0.42976980876089737604,s252.21726013833753654581
040_26,s1.68966630650084304044,s0.43084991965400115665,s72.15140563563531372893
040_27,s1.68973508791934290407,s-1.85520773741474909180,s66.37062226901007022661
040_28,s0.87388156793592808302,s1.26974169783703616510,s72.21718221970749596039
040_29,s-0.16469640556993650482,s-1.64523499727576383300,s72.22349484398732499812
040_30,s0.02669671717958559468,s1.26975423532886178002,s72.21030003597559243644
040_31,s-0.82131395154650232993,s0.35643357593035851494,s252.21717684829621930476
040_32,s-1.68963210354153225978,s0.48982612750127063617,s252.06047292915721413920
040_33,s-1.69095491367487160694,s-1.83420644181909420212,s242.54737878843124576633
040_34,s-0.87418433260123817874,s-1.86972928487647305218,s252.22349490178649489280
040_35,s-0.02636007025478720803,s-1.86980781739457868618,s252.15243390655203370443
040_36,s-1.68963210340993641445,s-1.03032143362822137256,s252.06047301621254064230
040_37,s-0.84183975914170139365,s1.28236335233785436749,s66.37088235285713722078
040_38,s0.83748310066724118705,s-0.26051898201137757560,s72.21718222906461903676
040_39,s1.04228067438687133084,s1.00977695990032012574,s252.15140563367950221618
041_0,s-1.72612654735948134466,s-1.14173900095225899776,s289.26248412426383538332
041_1,s1.62369289594864585347,s0.55518979302611548565,s23.78538734677236021753
041_2,s-1.32657576713385760847,s1.10517544571943782117,s244.99514795529012189945
041_3,s1.18899512000269358403,s0.67746803299211300065,s70.37164166438242318691
041_4,s-0.44935387325536546577,s-0.87823828457556973870,s326.24508757325719443543
041_5,s0.84640309449509754103,s-0.02189852393682076986,s304.73148542923320292175
041_6,s-0.28706691571869080715,s-1.92132326608975367854,s246.37062227065464981024
041_7,s-0.85488241550443067052,s1.31988623811943983632,s293.16852147655976068563
041_8,s0.62708549219718645595,s-0.78039744267687560786,s181.64062656409490159604
041_9,s-0.75916395434570249634,s0.01131931953293873264,s253.82657992414931413805
041_10,s0.02111641435310881304,s1.31988601181627585035,s113.16842730571828212760
041_11,s-0.80523129879838961642,s-1.87177071894291358056,s117.54323028640915538290
041_12,s-0.69148970469611947820,s-0.97158031290607727026,s149.34290637152676595178
041_13,s-1.72622201230738725464,s1.31877737810715633948,s292.70271457463235265095
041_14,s-1.29807699502356777010,s-0.31671584760590576479,s331.82813413113370870633
041_15,s-1.61901705489506153590,s-0.67968392338823580001,s23.62934431246583955044
041_16,s0.30439317462543868942,s-1.23515152725686316870,s95.35523787487655056339
041_17,s1.61459262174816142732,s-2.02839840272150073730,s340.23121708792388062648
041_18,s-0.95220724031573922286,s-0.55358326642476585189,s288.98720059699019202526
041_19,s0.29058294238672571774,s-1.83709601457308324690,s288.42721927021193550900
041_20,s0.27983196525500453333,s1.26860302475444841619,s297.66964074643965432188
041_21,s1.23082376768473156226,s-0.84439038080174466661,s139.38025803429206916917
041_22,s1.14340219964792777496,s1.31992106049347013297,s117.74352644003390366834
041_23,s1.31193585388165123717,s-0.54189348012102012131,s307.81103278455049121476
041_24,s-1.72396863778151643309,s0.76147318325686952356,s240.46311263722293460887
041_25,s0.48708897821628321934,s-0.29875819351470767060,s256.69149081414042257165
041_26,s1.22881636874027355688,s-1.85548225761949048263,s118.88937911130572899765
041_27,s-0.62019776101023016412,s-1.56577367856040372551,s275.50671798106378673765
041_28,s0.21386675843148370002,s0.74838857653269930115,s72.00865190649490443775
041_29,s0.32534986683562061582,s-0.08932520725214526669,s71.86042298758060553610
041_30,s-1.61107487925750336721,s-2.02838384966284746014,s20.14076548509925856933
041_31,s-0.42861744240205157386,s0.52224157674887072833,s243.87881623888796411848
041_32,s-1.36641310003660820804,s-1.64781525528222783095,s334.62074324955085558031
041_33,s-0.67672037594998768473,s0.47297353298040994973,s64.68473569266679135126
041_34,s0.25978623474163742291,s-0.54155447600318462609,s146.24508747476906478369
041_35,s1.72680718769874008700,s0.22443345658911803553,s127.78258089357447602197
041_36,s-1.72680718769874008700,s0.14076695737942493403,s285.80129117226368862248
041_37,s1.48874649865392072456,s-1.42384282147915808281,s93.64947603905238793232
041_38,s1.62131588954564853644,s1.42839840272150042644,s203.78538733904875357439
041_39,s1.62331037018662738269,s-1.04628698898286409680,s336.37062238037788119982
041_40,s0.36000912647310290282,s0.54323602301208007148,s252.61031769051635365031
042_0,s1.74511443837066804186,s-0.61167703124234029666,s84.64312625986531202216
042_1,s1.74538269649385502369,s-0.00753520236968554039,s126.02730193446821260750
042_2,s-0.80392469047783776670,s-0.34545213100843574772,s286.50273235572882413180
042_3,s-1.50173003283680239761,s-1.57134835817732398944,s143.82252003749098889784
042_4,s-1.16943578621166310860,s-0.86238787215614098880,s70.29955742876894930760
042_5,s-0.84891591314377901067,s1.35399161295544789851,s65.67857530626461937118
042_6,s0.99981874600166775746,s-1.69107861173819351563,s289.37991311325708920776
042_7,s-1.26072981863198685382,s-1.32185253418130543857,s244.75258678643407961317
042_8,s0.11972536162520101832,s-0.10453442333916664053,s213.73976871215663209114
042_9,s-1.21200205880823830284,s0.31444635923822844559,s247.85319102353616926848
042_10,s-1.65330572300105238526,s0.41084193995015677592,s23.62937776101664510975
042_11,s1.22653716007228652529,s0.71698049462046509195,s58.62721807752232905386
042_12,s-1.74538269649385502369,s1.38562269696804896135,s246.60855243445891460397
042_13,s0.36093606345899492682,s0.83608266052440882721,s238.62721807414487784627
042_14,s1.14140636406500806110,s-0.05213888315147054142,s77.20288693972975124780
042_15,s-0.28946371387325137148,s-0.54587038164247658756,s213.73976853996302338601
042_16,s1.74353999594845077148,s0.46249862309283645834,s97.06128399904626746775
042_17,s1.18945026554251276352,s1.38744631748476265898,s293.62937773915967909488
042_18,s-1.03830729087665396548,s-0.25840223322963762342,s106.50273256199940874467
042_19,s1.50592631420686595689,s-2.00920383882565012357,s326.17585959103337245324
042_20,s-1.14474682970545260652,s0.74805784004514952468,s66.74336753809977551555
042_21,s0.03791020455596102318,s0.69866543682463777554,s96.19047040168833007101
042_22,s-0.92685893373433048126,s-0.78998142944288873846,s249.28846446388700996977
042_23,s0.80170146356581184488,s-1.03993728795166440193,s287.85920460230744311048
042_24,s-0.34263913904835385793,s-1.44668370342181296095,s65.64174715807133964063
042_25,s1.63058779443790657915,s0.91875521602497689511,s336.37062226143734733341
042_26,s1.68262894920283789801,s-1.11592392953343977346,s109.18377779951485706533
042_27,s-0.55180748433686233057,s1.39577783993489434877,s243.17042761034593922886
042_28,s0.57052885391454710717,s-1.89644720024234625377,s246.37062227574162420751
042_29,s0.44386630024617429457,s-1.02705673083310933258,s33.73976852852183583309
042_30,s-0.85663685511404630279,s0.88396968884207172135,s276.18795675738397221721
042_31,s0.33126781669720140044,s1.37013699760255480697,s65.01029022272682311723
042_32,s-1.63702156708867918589,s-1.27128264842148430702,s24.90873107752656068214
042_33,s-1.51581357957314155627,s0.10985223939479646371,s145.17039594759592091577
042_34,s0.59764987876454633842,s1.40920383882564981270,s238.62725447080069329786
042_35,s0.71661077497618164145,s-1.49752449534884868321,s70.64093463482886647853
042_36,s0.20834479048898302267,s-1.81640154285331467676,s30.55395250214652946852
042_37,s0.11599221619730602784,s0.28082365318528995646,s280.88623022657338879071
042_38,s-0.54138231242247114583,s-1.89639410712805145387,s246.36647172829111696046
042_39,s-0.26690895079093146514,s0.18684887879050116055,s63.16994404144806196655
042_40,s-0.99460165360293950609,s-1.88495110731385384639,s114.51166403030858020884
042_41,s0.84959178491078313211,s-0.60312421701759033610,s33.73941019763826432154
043_0,s-1.70226061350076052214,s-0.41267259730404881601,s156.37062227072416931151
043_1,s-1.68248365658488729935,s1.48385853351611718409,s193.42789700672832964301
043_2,s-1.30857328513475579257,s-1.93294328072232302063,s116.75957778244104190435
043_3,s-0.83147020877210053857,s-0.98449294978960710800,s270.35737614970543063464
043_4,s-0.82580056837633497580,s0.88933738378372129141,s338.43227327260404990739
043_5,s-0.44221134351949015207,s-1.34066384443799568871,s172.29631571527340838657
043_6,s-1.04759661278842353127,s-0.83669669071395591509,s94.23699809161205109831
043_7,s-0.23717066272629916401,s0.67667755861680789486,s143.66019779048932036858
043_8,s-1.20736523969239772924,s1.37515266724781448637,s293.62937772658563062578
043_9,s-0.06252441386217297281,s-1.55894138162141149273,s280.85064681082354809405
043_10,s-0.85870495689079062718,s-0.36923335389202333046,s234.67645599506903408837
043_11,s0.32691580257316854574,s-1.99744303800769307244,s302.34370467458791154058
043_12,s0.49515159223126969934,s-0.55443963526929562757,s228.80305846776090561434
043_13,s-0.31411728272879135826,s1.36114035638797359340,s244.86157320114048729920
043_14,s0.54261235277614683348,s1.35596240019207936456,s64.86157326575658998991
043_15,s0.96540332003081530399,s-1.34313913802132200992,s50.66974540290990347557
043_16,s1.44129283281572728725,s-1.63106004416417404990,s16.98457140689700395342
043_17,s-0.98071129270284784774,s0.11227276866250947285,s323.66019773612117660377
043_18,s0.03093004338776982748,s-1.97248686585768240320,s113.62937779401492832676
043_19,s-0.12167504939705967026,s-0.58392915355618291162,s304.49276092139507454704
043_20,s-0.44185540617035184985,s-0.07563702066027412629,s264.14141855083380505675
043_21,s-1.76011904693543708156,s-0.07765076454167842146,s318.66380524596127088444
043_22,s1.61147439137656323105,s1.48328317095835338080,s206.30820043101670080432
043_23,s-1.16107300829455417635,s0.54815530513142363134,s19.57531928914302099543
043_24,s-0.91444295817292209350,s-2.08385853351611727291,s350.98238349841585659306
043_25,s0.03278927627754692903,s-0.93332199638417789878,s234.32274210995890939557
043_26,s1.64536648254986528350,s-1.11904787009700168454,s336.37570268463429101757
043_27,s1.19004810244423242516,s-1.86514465072981305838,s122.34368110915869465316
043_28,s-1.13478292797379975987,s-1.45167775832786571932,s51.82847658366149090625
043_29,s1.64537892050075673644,s-2.07984905446538403950,s336.37062226591643820939
043_30,s0.38388641028420422696,s0.66088830393776898386,s57.16159213980044029313
043_31,s1.72529888944528608796,s-0.31848472208959760499,s86.31471341264068541932
043_32,s-1.70226061275162710018,s0.52040211736494179640,s23.62937770484497335133
043_33,s-1.28356165035533775765,s-0.44573807001643611647,s359.50820154872548073399
043_34,s1.76011904693543708156,s0.27942517155602719647,s125.97219172781787221993
043_35,s1.29956100751763470313,s-0.76089745591013546733,s48.80305841401791155931
043_36,s0.86649958147112016160,s-0.07620502022141903420,s19.79195095475478538560
043_37,s1.26687572068948006709,s0.39570040005488155144,s64.82387689266849406522
043_38,s1.65228594000444761747,s0.61102493254002254730,s26.30820216368864805645
043_39,s1.02779475708441370152,s1.48227060175023450661,s199.16486613522587845182
043_40,s-1.69687904364920316702,s-1.42353808195768505307,s156.93603160003115704058
043_41,s0.60697742372062235550,s1.02220910266033704339,s244.82387689213166481750
043_42,s0.40056461445319851977,s0.18355999581314297320,s84.13585504441854823199
044_0,s-0.80569985008075184485,s0.94212904799046304216,s157.92360612560779031810
044_1,s0.71522374844815139738,s-1.77435506327272429772,s75.88400513773029842923
044_2,s-0.13925712531283987450,s-0.43982773635216754204,s289.26991295325939290706
044_3,s-1.79813409776406896157,s-1.15924056988288981529,s249.67589161233883032764
044_4,s-1.42572825317982987414,s0.87434852267918261592,s203.60789156239684416505
044_5,s0.62310972904228301150,s-1.03528896726669961126,s71.89699876035598435919
044_6,s0.80526412509394040828,s0.81168383231305085701,s88.46318628725254029632
044_7,s0.78128136221973487618,s0.38824372986585176104,s258.77783937778480094494
044_8,s-1.59558458227983912536,s-2.10374051172439546775,s31.34466479301163843729
044_9,s0.76335789387934327443,s1.41450665350523419050,s129.97783090942900230402
044_10,s0.51982264107427245126,s0.16073567742615596510,s105.93643130000501173527
044_11,s1.79265942629683228127,s-1.45810461612218333904,s65.97722885593881869681
044_12,s0.77091709814917519505,s-0.45128176810407760744,s112.82947427580145927095
044_13,s-0.27576587142975828026,s-0.69001046047762637503,s121.64375125945795730331
044_14,s0.21848668051483241537,s1.38894553862355096818,s66.37062226374429485531
044_15,s-0.90514940308726854479,s0.07511760738573076968,s233.24145185101525612481
044_16,s-0.83628368640832473346,s-0.46785294836290702847,s162.74344184966767556944
044_17,s-1.14350423242945398172,s-0.27449854861371730808,s67.33607677255616863476
044_18,s-0.54766385085408897382,s0.55518272510570898515,s193.74071068161461539603
044_19,s-0.72167470500470132233,s-1.98025852856332940100,s114.62221043233459738531
044_20,s0.06559826726101211647,s0.57325791473943044085,s149.84565748942597451787
044_21,s-1.14640952247546912268,s1.23236238239973250330,s61.70509366029772735374
044_22,s-1.10893215073207307420,s-1.73748507658948292409,s69.67589169100097024057
044_23,s-0.84852796452397072358,s-1.48922547988649367490,s312.54037574314338598924
044_24,s-0.82651614469486889281,s1.50374051172439582302,s216.02737339671210747838
044_25,s0.20246100395547492190,s-1.99259872201562693306,s113.50190563916660835275
044_26,s0.87354494215449973726,s-1.97859450792029623045,s253.14840781829224169996
044_27,s0.89390912525753607465,s-1.38658223111638512215,s245.84611600607820491859
044_28,s0.94793804653121338522,s-0.05328079874769713065,s227.68718656300384850510
044_29,s1.69077802619695094499,s0.89833231305389293908,s336.37062227861360952375
044_30,s-0.27033838797077647254,s-1.56284226333175269019,s159.78515950972143855324
044_31,s1.77582082688195952436,s-0.34762227439692405806,s47.68718656576474046460
044_32,s-1.69107755024352801598,s0.97667473865763865248,s23.62937782338534731252
044_33,s-0.08428317179190737696,s-1.25863143293137746959,s251.89699873252234851861
044_34,s-0.09480984055136568167,s0.86298126375634875984,s27.69043240043901477065
044_35,s1.79813409776406873952,s-1.97978891869556061778,s72.48653355274983312029
044_36,s1.27934416747228052458,s0.75098750775224387688,s22.50036603222731912410
044_37,s-1.69105455822317196635,s-0.58022854222146602599,s23.63117520555479700306
044_38,s0.88928959206850910491,s-0.86470852789530838756,s251.89699874879318031162
044_39,s1.53561442279914772691,s0.60383511117878707619,s209.46863833358997908363
044_40,s1.49688952742174485877,s1.38894553882817595181,s66.37062227081888465818
044_41,s-1.40277334310154988550,s-0.67240084758379381480,s203.63117507671037742512
044_42,s-1.75563411966359828043,s0.36214637964720658436,s246.48520196247324065553
044_43,s1.79802873496467463532,s-0.85865191117254358044,s71.89699865564566039211
045_0,s0.90782908328681088950,s-0.24414036833534497051,s64.10255185139855882426
045_1,s1.76828379685066017224,s0.10975891170993684609,s37.57820924224504466338
045_2,s-0.39307660360138335642,s1.42407602224680140957,s73.93302719132319111850
045_3,s-1.26191796478859297181,s-1.96367448917185005719,s113.62937771564075717379
045_4,s1.22004213402643113540,s-0.40951849931323347498,s293.30654990781090418750
045_5,s1.70058727993147940083,s-1.56461616158243455033,s205.88898406905747151541
045_6,s-0.51107072485308013832,s0.54786583473219463425,s345.66413919216023487024
045_7,s-0.81232464809286064611,s0.90763118230140737985,s25.14586219630925967294
045_8,s0.35083383665876760604,s-1.96367448954857293231,s246.37062226943572795790
045_9,s-0.53783411252320090234,s-1.11148281079514643643,s155.56776484200176469130
